episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,1000.33398,1000.33398,2.81098,307,127.6599,0.34099,0.0,0.1785,0.48079,199.0,0.88404,0.50816,0.37587,0.11596,1.00028,0,58,0,69,173.07085,4.06015,147.37914
3,1000,3013.33455,2013.00057,3.72042,400,135.49407,0.23868,0.0,0.17229,0.59019,315.0,0.96523,0.50671,0.45852,0.03477,1.00117,0,35,216,309,810.70695,36.57423,156.58724
4,1000,5165.66842,2152.33387,3.74817,438,129.43541,0.23974,0.0,0.15193,0.60711,325.0,0.97677,0.50798,0.46879,0.02323,0.99878,0,25,224,350,810.99451,36.02879,133.46533
5,1000,7057.83566,1892.16724,3.58515,392,99.3189,0.20926,0.0,0.13459,0.65615,273.0,0.95772,0.50163,0.45609,0.04228,1.0,0,40,186,291,771.99475,43.19158,123.0488
6,1000,8649.00297,1591.1673,3.75507,310,86.99992,0.2288,0.0,0.14652,0.62468,222.0,0.92458,0.4834,0.44119,0.07542,1.0,0,60,160,240,798.88023,41.32427,109.36903
7,1000,10271.33691,1622.33395,3.64707,344,98.2992,0.23752,0.0,0.14294,0.61954,253.0,0.93589,0.49517,0.44072,0.06411,1.0,0,52,148,233,769.21889,36.25515,122.79702
8,1000,12510.83743,2239.50052,3.81573,461,133.19391,0.24091,0.0,0.13665,0.62245,352.0,0.97499,0.51239,0.4626,0.02501,1.0,0,28,239,345,810.57406,36.23222,124.65995
9,1000,14738.33794,2227.5005,3.8889,475,147.73483,0.22466,0.0,0.18299,0.59235,335.0,0.97755,0.51515,0.4624,0.02245,1.0,0,25,220,338,818.23006,42.886,138.28188
10,1000,16752.83849,2014.50056,3.61626,406,117.19445,0.2259,0.0,0.15612,0.61798,302.0,0.96029,0.50261,0.45768,0.03971,1.0,0,40,209,312,784.21546,40.48921,125.18231
11,1000,18934.83902,2182.00053,7.08261,457,126.41222,0.23914,0.0,0.13289,0.62798,348.0,0.98075,0.51558,0.46517,0.01925,1.00001,0,21,224,338,783.34702,36.90187,126.61424
