episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,772.66738,772.66738,0.97006,189,99.37994,0.5506,0.0,0.0747,0.37471,113.0,0.71268,0.40336,0.30932,0.28732,1.0,0,111,0,50,188.6826,2.54002,88.85013
3,1000,1825.66807,1053.00069,0.94704,191,88.71572,0.38615,0.0,0.13703,0.47681,124.0,0.77208,0.40361,0.36847,0.22792,1.0,0,120,70,131,699.00678,14.57545,89.99601
4,1000,2848.5021,1022.83403,0.92885,196,105.553,0.41558,0.0,0.25863,0.32579,119.0,0.76927,0.40166,0.36761,0.23073,1.0,0,118,67,127,693.87922,10.43661,90.04033
5,1000,3683.00284,834.50073,0.92444,141,49.05377,0.38874,0.0,0.07584,0.53542,97.0,0.67645,0.35051,0.32594,0.32355,1.0,0,135,48,94,670.34826,17.25527,80.89221
6,1000,4492.50358,809.50075,0.93989,128,62.88095,0.32111,0.0,0.33053,0.34836,78.0,0.64917,0.3428,0.30636,0.35083,1.0,0,142,56,79,818.32303,16.07536,89.70231
7,1000,5293.33766,800.83408,0.82382,128,53.10828,0.39032,0.0,0.14111,0.46857,94.0,0.65286,0.33819,0.31467,0.34714,1.0,0,139,48,87,715.71413,17.98048,81.06198
8,1000,6216.00505,922.66739,0.86505,167,80.56422,0.47418,0.0,0.14836,0.37746,108.0,0.73555,0.38656,0.34899,0.26445,1.0,0,122,63,105,736.15848,9.35958,87.85539
9,1000,7179.8391,963.83405,0.88594,180,70.7905,0.4226,0.0,0.07638,0.50102,110.0,0.76552,0.40031,0.36521,0.23448,1.0,0,113,61,119,638.00885,11.7782,83.34276
10,1000,8089.00649,909.16739,0.92117,172,77.1589,0.45641,0.0,0.11426,0.42933,111.0,0.73822,0.38955,0.34867,0.26178,1.0,0,119,52,103,635.37255,10.79939,90.67413
11,1000,9081.67386,992.66737,0.92935,190,94.97726,0.4061,0.0,0.21833,0.37556,118.0,0.75823,0.39456,0.36367,0.24177,1.0,0,120,61,123,658.37119,10.93937,83.39892
12,1000,9974.34125,892.66739,0.91393,156,65.54933,0.40657,0.0,0.14692,0.44651,101.0,0.7065,0.37155,0.33495,0.2935,1.0,0,131,56,98,663.69664,12.79534,87.64276
13,1000,10843.00866,868.66741,0.87317,133,52.90888,0.37366,0.0,0.15749,0.46885,82.0,0.67997,0.35303,0.32694,0.32003,1.0,0,139,69,100,786.50642,15.19457,72.37764
14,1000,11655.84273,812.83407,2.94906,148,56.43829,0.39306,0.0,0.12362,0.48333,101.0,0.67767,0.3578,0.31987,0.32233,1.0,0,131,41,83,603.1522,15.66645,82.76239
15,1000,12775.01008,1119.16735,2.65312,232,97.65355,0.4275,0.0,0.11205,0.46045,147.0,0.83917,0.43708,0.40208,0.16083,1.0,0,90,70,154,609.62289,13.30272,72.52619
16,1000,13681.67746,906.66738,1.16261,181,76.21399,0.3701,0.0,0.19332,0.43658,105.0,0.73971,0.39338,0.34632,0.26029,1.0,0,118,52,95,659.13907,13.26659,99.19014
17,1000,14544.84487,863.16741,1.34839,146,71.771,0.427,0.0,0.21216,0.36615,95.0,0.70805,0.36397,0.34408,0.29195,1.00531,0,126,57,107,684.24825,11.15584,76.76154
18,1000,15395.3456,850.50074,0.96627,152,55.51895,0.32523,0.0,0.18425,0.48513,80.0,0.68724,0.36155,0.32569,0.31276,0.99461,0,133,55,91,752.59876,17.95171,79.71351
19,1000,16160.84635,765.50075,0.83301,128,52.34516,0.38766,0.0,0.15653,0.45581,90.0,0.63684,0.33638,0.30046,0.36316,1.0,0,139,41,74,711.84694,15.5959,87.71888
20,1000,17143.84706,983.00071,0.91107,190,82.24367,0.42401,0.0,0.15318,0.42281,123.0,0.77416,0.40183,0.37233,0.22584,1.0,0,111,63,127,638.49911,12.64913,73.80405
21,1000,18079.51444,935.66737,0.95102,189,95.10597,0.48196,0.0,0.14255,0.37549,117.0,0.76274,0.40256,0.36017,0.23726,1.0,0,111,49,107,601.69233,7.94597,88.94584
22,1000,18973.51517,894.00074,0.90453,157,59.25462,0.34923,0.0,0.15043,0.50034,98.0,0.72259,0.37472,0.34787,0.2774,1.0,0,124,63,108,741.90762,17.95709,76.42856
23,1000,19848.18257,874.6674,0.81159,162,69.91824,0.34619,0.0,0.18828,0.46553,95.0,0.7439,0.39634,0.34756,0.2561,1.0,0,112,54,95,673.90156,19.36668,94.23571
24,1000,20808.34995,960.16738,0.92633,176,71.75876,0.43021,0.0,0.07664,0.49315,123.0,0.76254,0.3949,0.36764,0.23746,1.0,0,114,61,123,623.71931,14.3274,79.19671
25,1000,21579.51736,771.1674,0.83928,136,52.87047,0.36325,0.0,0.14454,0.4922,87.0,0.65247,0.34255,0.30992,0.34753,1.0,0,134,34,77,546.17042,13.9063,86.75874
26,1000,22636.51805,1057.00069,0.9282,214,85.5086,0.45687,0.0,0.05967,0.48347,136.0,0.80511,0.421,0.38411,0.19489,1.0,0,103,67,137,637.59946,11.72065,82.0651
27,1000,23725.18541,1088.66736,0.92232,232,103.99237,0.42663,0.0,0.1503,0.42307,146.0,0.82731,0.43325,0.39406,0.17269,1.0,0,94,70,142,589.34862,11.51972,84.84453
28,1000,24897.01942,1171.83401,0.98362,253,112.64988,0.42231,0.0,0.14613,0.43156,144.0,0.86346,0.45299,0.41047,0.13654,1.0,0,80,75,161,598.93353,12.28733,83.40688
29,1000,26037.68676,1140.66734,1.95515,250,117.98718,0.4548,0.0,0.1376,0.40759,157.0,0.84044,0.44418,0.39626,0.15956,1.0,0,91,70,145,630.48135,9.82404,99.46128
30,1000,27195.18743,1157.50067,2.47958,248,126.84939,0.51641,0.0,0.12107,0.36253,159.0,0.84795,0.44276,0.40518,0.15205,1.0,0,88,71,158,620.18637,7.70706,94.95626
31,1000,28177.85481,982.66738,1.09197,192,89.97066,0.451,0.0,0.15887,0.39013,120.0,0.78222,0.40875,0.37347,0.21777,1.0,0,107,65,124,681.81686,9.89856,90.1269
32,1000,29067.18887,889.33406,0.95952,168,86.49871,0.46213,0.0,0.19187,0.346,110.0,0.74138,0.38606,0.35532,0.25862,1.0,0,115,51,108,682.11993,8.99388,82.31528
33,1000,30110.02291,1042.83403,1.11758,213,92.44861,0.43823,0.0,0.13254,0.42923,127.0,0.80246,0.41793,0.38453,0.19754,1.0,0,103,68,136,608.33671,9.7981,75.29962
34,1000,30967.6903,857.6674,0.90004,163,57.97756,0.36923,0.0,0.12842,0.50235,98.0,0.71084,0.37505,0.33579,0.28916,1.0,0,124,49,94,620.49156,16.24034,80.84802
35,1000,31894.69102,927.00072,1.03494,175,73.78139,0.35992,0.0,0.20722,0.43286,108.0,0.7411,0.39374,0.34736,0.2589,1.0,0,120,62,102,718.18755,17.02661,96.78873
36,1000,32798.19175,903.50072,1.09765,163,61.64863,0.32914,0.0,0.18153,0.48933,102.0,0.72551,0.37908,0.34643,0.27449,1.0,0,124,55,106,673.47499,20.99477,91.84204
37,1000,33432.35919,634.16744,0.84174,74,27.66398,0.21785,0.0,0.32312,0.45903,40.0,0.47648,0.2431,0.23338,0.52352,1.0,0,166,33,54,797.01916,28.40999,78.12374
38,1000,34155.85995,723.50077,0.78902,92,32.69728,0.366,0.0,0.1472,0.4868,68.0,0.56047,0.2868,0.27367,0.43953,1.0,0,159,51,72,842.74992,23.40293,60.13498
39,1000,34968.19402,812.33407,0.82523,153,64.85241,0.36343,0.0,0.14335,0.49323,96.0,0.69471,0.37341,0.3213,0.30529,1.0,0,124,40,77,679.14163,15.94051,89.64252
40,1000,35871.19475,903.00073,0.86509,163,63.32225,0.33154,0.0,0.16518,0.50328,91.0,0.72314,0.37652,0.34662,0.27685,1.0,0,125,58,107,683.27225,21.14204,81.88705
41,1000,36687.02881,815.83406,0.91926,155,78.237,0.4136,0.0,0.20065,0.38575,105.0,0.70092,0.36874,0.33218,0.29908,1.0,0,122,35,88,563.86704,11.04828,89.02225
42,1000,37619.1962,932.16739,0.86337,164,68.49143,0.3979,0.0,0.14548,0.45662,107.0,0.73181,0.37994,0.35187,0.26819,1.0,0,125,64,113,695.05027,13.88708,78.11149
