episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,2894.16667,2894.16667,0.77454,1010,655.53975,0.57992,0.0,0.16282,0.25726,504.0,1.0,0.47999,0.52001,0.0,1.0,0,0,0,495,145.33952,1.25039,33.10792
3,1000,5790.0,2895.83333,0.84797,1000,777.0633,0.64253,0.0,0.21333,0.14414,495.0,1.0,0.48029,0.51971,0.0,1.0,0,0,4,501,225.54797,0.86932,38.16143
4,1000,8656.66667,2866.66667,0.70691,1000,709.80044,0.63016,0.0,0.17395,0.20111,484.0,1.0,0.48198,0.51802,0.0,1.00522,0,0,2,483,158.78011,0.88889,61.28009
5,1000,11555.83333,2899.16667,0.72575,1000,674.74247,0.62554,0.0,0.1371,0.2322,526.0,1.0,0.47571,0.52429,0.0,0.99484,0,0,1,519,211.06888,1.41639,33.79986
6,1000,14660.55776,3104.72443,0.92033,1000,675.76476,0.55783,0.0,0.21349,0.22868,475.0,0.94077,0.46247,0.4783,0.05923,1.0,0,0,6,479,219.26707,1.59287,74.68688
7,1000,17593.89109,2933.33333,0.73006,1000,724.92008,0.60659,0.0,0.20724,0.18617,523.0,1.0,0.475,0.525,0.0,1.0,0,0,15,525,273.07611,1.5901,44.64417
8,1000,20457.39109,2863.5,0.69452,1000,636.25423,0.5796,0.0,0.15146,0.26894,500.0,1.0,0.47582,0.52418,0.0,1.0,0,0,1,500,156.24843,1.39614,44.13849
9,1000,23368.39109,2911.0,0.70897,1000,638.94774,0.59315,0.0,0.14433,0.26252,509.0,1.0,0.47922,0.52078,0.0,1.0,0,0,6,510,184.56679,1.52646,32.16167
10,1000,26239.72443,2871.33333,0.86094,1000,654.20282,0.63382,0.0,0.13612,0.25118,499.0,1.0,0.47829,0.52171,0.0,1.02113,0,0,0,498,150.00078,1.09213,35.20432
11,1000,29115.22443,2875.5,0.71161,1000,688.41851,0.55963,0.0,0.19893,0.22034,494.0,1.0,0.47905,0.52095,0.0,0.9789,0,0,2,496,177.65124,1.32906,44.67155
12,1000,32003.39109,2888.16667,0.70326,1000,676.32384,0.62513,0.0,0.15012,0.23015,509.0,1.0,0.47752,0.52248,0.0,1.0054,0,0,5,504,165.49804,1.1127,41.8684
13,1000,34883.89109,2880.5,0.68537,1000,557.23467,0.55865,0.0,0.09506,0.34087,502.0,1.0,0.47648,0.52352,0.0,0.99459,0,0,3,505,152.41904,1.84412,34.95104
14,1000,37744.39109,2860.5,0.70306,1000,648.90927,0.63284,0.0,0.11263,0.25453,503.0,1.0,0.47632,0.52368,0.0,1.0,0,0,0,498,151.95177,1.10388,38.92812
15,1000,40633.39109,2889.0,0.88199,1000,690.62221,0.60217,0.0,0.18158,0.21822,497.0,1.0,0.48114,0.51886,0.0,1.00197,0,0,0,499,195.91217,1.28639,41.286
16,1000,43510.89109,2877.5,0.69757,1000,662.43495,0.58683,0.0,0.16992,0.24127,497.0,1.0,0.48045,0.51955,0.0,0.99802,0,0,0,495,161.41761,1.25322,50.20378
17,1000,46465.72443,2954.83333,0.73436,1000,634.41968,0.58241,0.0,0.14872,0.26888,509.0,1.0,0.48085,0.51915,0.0,1.0,0,0,16,518,184.30625,1.60878,31.56988
18,1000,49323.72443,2858.0,0.72585,1000,725.973,0.60113,0.0,0.21014,0.18873,485.0,1.0,0.48111,0.51889,0.0,1.0,0,0,2,481,178.63073,1.02821,69.58796
19,1000,52233.89109,2910.16667,0.71287,1000,614.34374,0.60565,0.0,0.10878,0.28557,525.0,1.0,0.47735,0.52265,0.0,1.0,0,0,0,521,207.82694,1.82472,29.73635
20,1000,55124.05776,2890.16667,0.9513,1000,719.11323,0.63043,0.0,0.1782,0.19137,491.0,1.0,0.48238,0.51762,0.0,1.0,0,0,4,492,206.00534,1.10026,48.93168
21,1000,58011.39109,2887.33333,0.70815,1000,702.71292,0.61396,0.0,0.17881,0.20723,502.0,1.0,0.4791,0.5209,0.0,1.0,0,0,3,501,187.05218,1.13012,49.72509
22,1000,60890.22443,2878.83333,0.70732,1000,693.01532,0.57496,0.0,0.21195,0.21309,499.0,1.0,0.47791,0.52209,0.0,1.0,0,0,1,502,178.06293,1.27442,46.68797
23,1000,63768.72443,2878.5,0.71172,1000,703.61629,0.63397,0.0,0.16099,0.20504,507.0,1.0,0.47681,0.52319,0.0,1.0,0,0,0,506,193.68324,1.11148,35.39934
24,1000,66656.22443,2887.5,0.74727,1000,776.60875,0.59258,0.0,0.26624,0.14118,486.0,1.0,0.48398,0.51602,0.0,1.0,0,0,2,488,230.40222,1.01705,60.59852
25,1000,69553.22443,2897.0,0.75575,1000,688.01395,0.60309,0.0,0.17687,0.22004,516.0,1.0,0.47635,0.52365,0.0,1.0,0,0,3,514,191.3493,1.29562,36.28454
26,1000,72432.89109,2879.66667,0.75729,1000,730.96402,0.59554,0.0,0.21941,0.18505,501.0,1.0,0.47806,0.52194,0.0,1.0,0,0,2,501,192.88811,1.12532,36.28965
27,1000,75334.89109,2902.0,0.94588,1000,721.71735,0.58022,0.0,0.22972,0.19005,490.0,1.0,0.4807,0.5193,0.0,1.0,0,0,11,496,198.15295,1.21814,54.64374
28,1000,78230.72443,2895.83333,0.71628,1000,685.4328,0.5994,0.0,0.17733,0.22327,512.0,1.0,0.47856,0.52144,0.0,1.0,0,0,1,509,191.79593,1.34659,38.14724
29,1000,81117.55776,2886.83333,0.70904,1000,729.12746,0.61389,0.0,0.20404,0.18206,505.0,1.0,0.47832,0.52168,0.0,1.0,0,0,7,499,181.15645,0.97608,46.85915
30,1000,84000.89109,2883.33333,0.7051,1000,712.08234,0.60988,0.0,0.19082,0.19931,500.0,1.0,0.47803,0.52197,0.0,1.0,0,0,0,505,169.31487,1.00598,37.06505
31,1000,86853.39109,2852.5,0.69756,1000,642.08609,0.61283,0.0,0.12802,0.25915,501.0,1.0,0.47415,0.52585,0.0,1.0,0,0,0,500,148.41144,1.17147,36.98235
32,1000,89707.72443,2854.33333,0.69941,1000,615.30142,0.57419,0.0,0.1379,0.28792,494.0,1.0,0.47588,0.52412,0.0,1.0,0,0,0,496,143.5509,1.3903,44.73701
33,1000,92580.89109,2873.16667,0.69971,1000,605.36684,0.56855,0.0,0.13879,0.29266,510.0,1.0,0.4748,0.5252,0.0,1.0,0,0,2,507,157.50035,1.62734,33.10662
34,1000,95441.72443,2860.83333,0.70683,1000,665.96119,0.56891,0.0,0.19256,0.23852,489.0,1.0,0.47742,0.52258,0.0,1.0,0,0,1,494,162.51181,1.31924,45.81497
35,1000,98636.71788,3194.99346,0.7781,1000,626.48651,0.54957,0.0,0.16862,0.28182,520.0,0.95191,0.46896,0.48294,0.04809,1.0,0,0,30,513,238.38483,2.28469,49.96214
36,1000,101521.05122,2884.33333,0.93056,1000,637.36061,0.58839,0.0,0.14697,0.26464,503.0,1.0,0.47614,0.52386,0.0,1.0,0,0,1,510,181.33021,1.55933,31.21843
37,1000,104407.38455,2886.33333,0.69621,1000,617.48999,0.55949,0.0,0.1545,0.286,504.0,1.0,0.481,0.519,0.0,1.0,0,0,1,497,154.445,1.58458,37.97705
38,1000,107279.21788,2871.83333,0.68587,1000,640.0821,0.59395,0.0,0.14225,0.2638,490.0,1.0,0.47908,0.52092,0.0,1.0,0,0,0,496,152.00173,1.26774,45.76734
39,1000,110175.05122,2895.83333,0.72994,1000,751.12495,0.62439,0.0,0.21435,0.1658,499.0,1.0,0.48201,0.51799,0.0,1.00453,0,0,5,495,206.49208,0.96999,60.68239
40,1000,113072.55122,2897.5,0.70563,1000,657.38819,0.59161,0.0,0.15801,0.24585,515.0,1.0,0.47541,0.52459,0.0,0.99547,0,0,3,517,209.75542,1.64828,30.35359
41,1000,115943.88455,2871.33333,0.72584,1000,703.72688,0.61091,0.0,0.18415,0.20493,496.0,1.0,0.48177,0.51823,0.0,1.0,0,0,0,488,186.03829,1.13378,53.76947
42,1000,118828.55122,2884.66667,0.70188,1000,677.86471,0.62768,0.0,0.1439,0.22842,498.0,1.0,0.47724,0.52276,0.0,1.0,0,0,0,508,178.47225,1.14477,38.06565
43,1000,121697.88455,2869.33333,0.70344,1000,670.64981,0.60788,0.0,0.15481,0.2377,507.0,1.0,0.47514,0.52486,0.0,1.00039,0,0,3,503,172.01377,1.25643,35.11616
44,1000,124569.05122,2871.16667,0.7006,1000,577.57312,0.55905,0.0,0.11784,0.32271,492.0,1.0,0.47861,0.52139,0.0,0.99961,0,0,0,497,148.94948,1.70593,40.89424
45,1000,127450.88455,2881.83333,1.04279,1000,613.43901,0.59799,0.0,0.11121,0.2908,510.0,1.0,0.47742,0.52258,0.0,1.0,0,0,0,506,156.79944,1.43583,29.17286
46,1000,130325.71788,2874.83333,0.70321,1000,669.76654,0.61508,0.0,0.14994,0.23498,493.0,1.0,0.48032,0.51968,0.0,1.0,0,0,0,494,164.55143,1.12724,40.9783
47,1000,133201.38455,2875.66667,0.70739,1000,672.92288,0.57823,0.0,0.18505,0.23673,496.0,1.0,0.47873,0.52127,0.0,1.0,0,0,1,498,175.65907,1.39594,45.87817
48,1000,136087.88455,2886.5,0.71533,1000,637.49367,0.57412,0.0,0.16219,0.26369,509.0,1.0,0.47895,0.52105,0.0,1.0,0,0,1,503,176.69476,1.57751,41.01409
49,1000,138950.05122,2862.16667,0.71742,1000,717.39582,0.6324,0.0,0.17133,0.19627,503.0,1.0,0.47487,0.52513,0.0,1.0,0,0,0,503,202.13817,1.11722,35.20156
50,1000,141818.55122,2868.5,0.70467,1000,672.10141,0.61547,0.0,0.15231,0.23304,494.0,1.0,0.47673,0.52327,0.0,1.00082,0,0,0,501,162.78232,1.12069,33.12462
51,1000,144704.21788,2885.66667,0.71194,1000,631.59164,0.56043,0.0,0.16969,0.26906,499.0,1.0,0.4788,0.5212,0.0,0.99919,0,0,4,500,173.30074,1.64088,37.06323
