episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,857.50069,857.50069,2.16186,217,120.4656,0.46048,0.0,0.16442,0.3751,134.0,0.76443,0.42857,0.33586,0.23557,1.0,0,101,0,71,188.0495,3.87523,79.96453
3,1000,2393.00143,1535.50074,0.89723,123,38.48128,0.20416,0.0,0.17636,0.61948,82.0,0.81374,0.61381,0.19993,0.18626,1.0,0,143,73,117,743.17237,39.75519,43.47415
4,1000,3243.66881,850.66738,0.84613,185,94.71547,0.4435,0.0,0.19129,0.36521,107.0,0.73197,0.39577,0.33621,0.26802,1.0,0,114,34,81,508.01045,8.11025,82.57431
5,1000,4384.66949,1141.00067,0.94711,251,115.75569,0.44333,0.0,0.16331,0.4129,154.0,0.85451,0.45136,0.40315,0.14549,1.01954,0,83,70,147,595.19393,10.4468,99.70043
6,1000,6035.17022,1650.50073,0.80283,147,39.91878,0.19096,0.0,0.18283,0.61271,101.0,0.83884,0.6286,0.21024,0.16116,0.9865,0,133,77,137,722.62852,41.84172,41.90416
7,1000,6816.83761,781.66739,0.89057,157,74.03929,0.46867,0.0,0.09017,0.44116,102.0,0.67505,0.36674,0.30832,0.32495,1.0,0,127,27,66,512.68294,9.34492,81.86825
8,1000,8144.33837,1327.50076,0.62814,94,23.28109,0.14427,0.0,0.16339,0.69234,65.0,0.76346,0.57439,0.18908,0.23653,1.0,0,157,67,98,775.79729,69.97356,39.70861
9,1000,8899.50577,755.1674,0.89036,148,79.88389,0.44309,0.0,0.21669,0.34023,97.0,0.6557,0.36305,0.29265,0.34429,1.0,0,130,22,58,504.53163,7.56595,85.93045
10,1000,9860.83982,961.33405,0.83232,179,57.70172,0.30581,0.0,0.14076,0.55343,94.0,0.75243,0.38835,0.36408,0.24757,1.0,0,119,67,122,648.44024,22.38884,70.25094
11,1000,10638.34061,777.50079,0.62662,49,5.57797,0.16499,0.0,0.09726,0.73775,31.0,0.5344,0.3955,0.13891,0.46559,1.0,0,181,31,46,765.66101,69.41592,40.93618
12,1000,11422.84133,784.50073,0.78866,154,79.09668,0.45164,0.0,0.17495,0.37341,99.0,0.66858,0.36648,0.3021,0.33142,1.0,0,130,29,63,576.28277,7.05406,87.2444
13,1000,12803.84209,1381.00076,0.64129,110,24.07319,0.17299,0.0,0.13597,0.69104,71.0,0.7929,0.59739,0.19551,0.2071,1.0,0,143,65,104,758.68614,59.95401,46.1346
14,1000,13543.84282,740.00073,0.85082,143,67.01654,0.38756,0.0,0.17848,0.43396,91.0,0.64595,0.35135,0.29459,0.35405,1.0,0,131,23,60,495.72969,10.94476,83.90334
15,1000,14463.67688,919.83405,0.83398,159,72.19974,0.39217,0.0,0.17241,0.43542,99.0,0.72604,0.38141,0.34463,0.27396,1.0,0,126,58,104,688.8203,12.77613,88.26614
16,1000,15699.67764,1236.00077,0.72817,81,19.85409,0.16464,0.0,0.17766,0.6577,59.0,0.73139,0.54612,0.18527,0.26861,1.0,0,166,68,94,798.34646,60.86404,37.17699
