episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,6524.0,6524.0,0.79102,1010,199.71887,0.11448,0.0,0.15938,0.72614,502.0,1.0,0.76793,0.23207,0.0,1.0,0,0,2,502,184.07823,22.83414,18.62848
3,1000,13000.0,6476.0,0.83071,1000,223.96026,0.11591,0.0,0.18984,0.69425,499.0,1.0,0.76822,0.23178,0.0,1.0,0,0,2,499,187.26263,22.03098,21.10226
4,1000,19487.0,6487.0,0.72183,1000,218.52302,0.11586,0.0,0.18278,0.70136,505.0,1.0,0.76769,0.23231,0.0,1.0,0,0,2,505,178.84815,20.6898,15.13891
5,1000,25965.0,6478.0,0.72931,1000,210.57027,0.10941,0.0,0.18002,0.71064,496.0,1.0,0.76876,0.23124,0.0,1.00007,0,0,2,496,187.76729,25.10291,23.07371
6,1000,32461.0,6496.0,0.84582,1000,214.55753,0.12386,0.0,0.16886,0.70721,510.0,1.0,0.7674,0.2326,0.0,0.99993,0,0,4,507,197.3333,20.29976,15.01657
7,1000,38940.0,6479.0,0.72784,1000,197.14362,0.11652,0.0,0.15434,0.72914,494.0,1.0,0.76864,0.23136,0.0,1.0,0,0,2,497,178.94925,21.63085,21.50928
8,1000,45422.0,6482.0,0.73236,1000,213.77601,0.1255,0.0,0.16773,0.70677,505.0,1.0,0.76751,0.23249,0.0,1.0,0,0,2,505,178.83872,17.91989,14.62726
9,1000,51903.0,6481.0,0.73242,1000,215.62877,0.12234,0.0,0.17352,0.70414,496.0,1.0,0.76917,0.23083,0.0,1.0,0,0,1,495,180.19337,19.08379,24.33125
10,1000,58377.0,6474.0,0.90917,1000,200.64916,0.11138,0.0,0.16545,0.72316,503.0,1.0,0.76769,0.23231,0.0,1.0,0,0,1,503,178.37635,23.3825,19.83309
11,1000,64841.5,6464.5,0.73145,1000,222.8927,0.12612,0.0,0.17732,0.69656,496.0,1.0,0.76843,0.23157,0.0,1.0,0,0,0,497,179.56247,17.6086,25.41502
12,1000,71316.0,6474.5,0.7273,1000,207.22737,0.12264,0.0,0.16231,0.71505,507.0,1.0,0.76724,0.23276,0.0,1.0,0,0,1,506,185.09374,19.67496,15.32812
13,1000,77798.0,6482.0,0.72985,1000,208.46556,0.11773,0.0,0.16884,0.71342,502.0,1.0,0.76828,0.23172,0.0,1.0,0,0,1,501,184.38186,21.17661,14.38138
14,1000,84244.5,6446.5,0.73087,1000,185.95041,0.10907,0.0,0.14884,0.74209,498.0,1.0,0.76747,0.23253,0.0,1.0,0,0,0,499,174.16137,24.51209,16.14811
15,1000,90718.5,6474.0,0.92396,1000,203.7697,0.12052,0.0,0.15926,0.72022,498.0,1.0,0.76846,0.23154,0.0,1.0,0,0,0,499,179.35469,19.98348,18.06268
16,1000,97187.0,6468.5,0.73474,1000,212.12724,0.11785,0.0,0.1722,0.70995,500.0,1.0,0.76795,0.23205,0.0,1.0,0,0,1,500,186.31187,21.28556,19.01325
17,1000,103672.5,6485.5,0.73443,1000,188.22852,0.12376,0.0,0.1375,0.73874,502.0,1.0,0.76825,0.23175,0.0,1.0,0,0,1,502,180.1366,19.44696,16.17742
18,1000,110187.0,6514.5,0.73096,1000,211.38727,0.11981,0.0,0.16985,0.71035,503.0,1.0,0.76867,0.23133,0.0,1.0,0,0,5,502,195.5933,21.62581,17.16404
19,1000,116668.0,6481.0,0.73863,1000,208.64646,0.12191,0.0,0.16415,0.71394,499.0,1.0,0.7684,0.2316,0.0,1.0,0,0,2,499,189.96827,20.45042,20.93803
20,1000,123134.0,6466.0,0.72838,1000,202.50498,0.11545,0.0,0.16374,0.72081,500.0,1.0,0.76786,0.23214,0.0,1.0,0,0,0,501,184.93033,22.32504,18.99827
21,1000,129609.0,6475.0,0.95861,1000,210.93554,0.11925,0.0,0.16993,0.71083,501.0,1.0,0.76834,0.23166,0.0,1.0,0,0,0,500,178.50397,20.00006,18.9841
22,1000,136063.5,6454.5,0.72816,1000,213.62802,0.11591,0.0,0.17567,0.70842,502.0,1.0,0.76729,0.23271,0.0,1.0,0,0,0,502,190.38143,22.60332,15.20377
23,1000,142526.5,6463.0,0.72686,1000,200.14726,0.11138,0.0,0.16457,0.72405,497.0,1.0,0.76822,0.23178,0.0,1.0,0,0,0,498,176.45947,23.06759,18.97591
24,1000,148995.5,6469.0,0.7343,1000,191.04381,0.11931,0.0,0.14504,0.73565,499.0,1.0,0.76828,0.23172,0.0,1.0,0,0,0,499,177.97078,20.56285,20.89825
25,1000,155508.0,6512.5,0.73186,1000,222.62941,0.12563,0.0,0.17829,0.69609,504.0,1.0,0.76814,0.23186,0.0,1.0,0,0,6,504,202.86558,19.95647,19.07755
26,1000,161993.5,6485.5,0.73929,1000,216.10753,0.12024,0.0,0.17578,0.70398,501.0,1.0,0.76825,0.23175,0.0,1.0,0,0,2,501,193.35138,21.11329,19.02784
27,1000,168471.5,6478.0,0.73931,1000,223.79182,0.11729,0.0,0.1887,0.69401,502.0,1.0,0.76798,0.23202,0.0,1.0,0,0,2,501,186.32003,21.16246,19.01276
28,1000,174940.0,6468.5,0.98692,1000,226.07037,0.12472,0.0,0.18289,0.69239,500.0,1.0,0.76795,0.23205,0.0,1.0,0,0,0,501,180.98428,18.08074,17.07185
29,1000,181420.0,6480.0,0.73467,1000,203.86448,0.12773,0.0,0.15164,0.72063,502.0,1.0,0.76852,0.23148,0.0,1.0,0,0,1,499,183.97058,18.06871,19.98475
30,1000,187893.0,6473.0,0.72903,1000,200.65039,0.12287,0.0,0.1536,0.72353,499.0,1.0,0.7678,0.2322,0.0,1.0,0,0,1,502,179.46581,19.3247,17.05989
31,1000,194373.5,6480.5,0.72955,1000,196.12928,0.11945,0.0,0.15067,0.72988,502.0,1.0,0.76807,0.23193,0.0,1.0,0,0,2,501,179.92925,20.64059,17.06105
32,1000,200831.0,6457.5,0.72999,1000,207.64674,0.11441,0.0,0.1712,0.71439,499.0,1.0,0.76771,0.23229,0.0,1.0,0,0,0,500,185.03559,22.59672,17.06498
33,1000,207299.5,6468.5,0.7349,1000,200.92913,0.12282,0.0,0.15437,0.7228,501.0,1.0,0.76795,0.23205,0.0,1.0,0,0,1,500,183.67008,19.72702,18.03472
34,1000,213764.5,6465.0,0.72732,1000,198.47503,0.11788,0.0,0.15607,0.72605,498.0,1.0,0.76798,0.23202,0.0,1.0,0,0,1,499,178.99409,20.99164,20.93555
35,1000,220225.0,6460.5,0.7342,1000,203.03547,0.1152,0.0,0.16471,0.72009,504.0,1.0,0.76736,0.23264,0.0,1.0,0,0,0,503,189.21384,23.18114,15.12414
