episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,5803.5,5803.5,1.00921,1010,228.68793,0.13662,0.0,0.17239,0.69099,508.0,1.0,0.7405,0.2595,0.0,1.0,0,0,0,496,240.01256,22.43623,27.43116
3,1000,11546.5,5743.0,0.99725,1000,212.45288,0.13072,0.0,0.1604,0.70888,493.0,1.0,0.73829,0.26171,0.0,1.0,0,0,0,503,249.64556,25.66701,23.62828
4,1000,17334.0,5787.5,0.8638,1000,237.60192,0.12596,0.0,0.19607,0.67797,507.0,1.0,0.73996,0.26004,0.0,1.0,0,0,5,500,239.73597,25.62308,26.81398
5,1000,23123.0,5789.0,0.86995,1000,227.59902,0.13263,0.0,0.17739,0.68998,493.0,1.0,0.74106,0.25894,0.0,1.0,0,0,2,497,251.82003,24.48315,33.47688
6,1000,28955.5,5832.5,1.03537,1000,259.51066,0.14826,0.0,0.19836,0.65338,512.0,1.0,0.73939,0.26061,0.0,1.0,0,0,10,510,256.90864,19.00787,25.51891
7,1000,34702.0,5746.5,0.87867,1000,195.83714,0.13328,0.0,0.13681,0.72991,498.0,1.0,0.73915,0.26085,0.0,1.0,0,0,0,499,232.92778,23.92614,26.80749
8,1000,40450.5,5748.5,0.86054,1000,225.08655,0.12376,0.0,0.18254,0.69369,497.0,1.0,0.73889,0.26111,0.0,1.0,0,0,2,499,234.47697,26.50418,30.38001
9,1000,46212.5,5762.0,0.8647,1000,226.14755,0.13292,0.0,0.17546,0.69162,507.0,1.0,0.73846,0.26154,0.0,1.0,0,0,2,505,239.56889,23.30285,23.33183
10,1000,51954.5,5742.0,1.11564,1000,232.28256,0.13219,0.0,0.18364,0.68417,498.0,1.0,0.73842,0.26158,0.0,1.0,0,0,4,498,243.56261,24.0131,30.61385
11,1000,57732.5,5778.0,0.86611,1000,223.30038,0.14025,0.0,0.16388,0.69587,503.0,1.0,0.73988,0.26012,0.0,1.0,0,0,1,502,242.23112,21.3816,27.84124
