episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,739.00077,739.00077,9.74011,63,17.52156,0.19081,0.0,0.15181,0.65737,41.0,0.5318,0.41949,0.11231,0.4682,1.0,0,173,0,20,220.82219,13.15424,32.7692
3,1000,1330.00158,591.0008,9.49993,13,0.0,0.03524,0.0,0.14189,0.82287,5.0,0.32318,0.23689,0.08629,0.67682,1.0,0,200,28,23,1008.10512,448.57089,19.51452
4,1000,1799.50238,469.5008,9.4812,7,0.0,0.03125,0.0,0.08165,0.8871,3.0,0.14803,0.11182,0.03621,0.85197,1.0,0,200,11,6,1075.06551,461.66797,14.14336
5,1000,2250.00318,450.5008,9.51549,7,0.0,0.0585,0.0,0.10851,0.83299,5.0,0.1121,0.08324,0.02886,0.8879,1.0,0,200,8,5,1361.89728,353.33453,12.01231
6,1000,2743.00398,493.0008,10.26094,11,0.0,0.04893,0.0,0.17439,0.77668,8.0,0.18864,0.14199,0.04665,0.81136,1.0,0,200,15,8,1032.36344,259.00102,11.08883
7,1000,3147.50477,404.5008,9.51022,1,0.0,0.01583,0.0,0.12501,0.85915,1.0,0.01112,0.00618,0.00494,0.98887,1.0,0,200,1,1,1178.68479,482.95125,10.09554
8,1000,3653.50557,506.0008,9.36431,15,0.0,0.03539,0.0,0.2719,0.69271,8.0,0.20949,0.1581,0.05138,0.79051,1.0,0,200,18,8,1033.56559,581.52899,11.9249
9,1000,4058.00637,404.5008,9.45435,1,0.0,0.00506,0.0,0.25989,0.73505,1.0,0.01112,0.00618,0.00494,0.98887,1.0,0,200,1,1,1003.7298,3787.87732,11.01283
10,1000,4551.50717,493.5008,11.76324,12,0.0,0.039,0.0,0.15298,0.80801,6.0,0.18946,0.14691,0.04255,0.81054,1.0,0,200,15,6,1006.08888,409.27377,13.68098
11,1000,5047.50797,496.00079,12.43574,16,2.53815,0.13637,0.0,0.14064,0.723,14.0,0.21371,0.17137,0.04234,0.78629,1.0,0,195,5,4,1708.7076,125.03105,22.84866
12,1000,5528.50877,481.0008,20.02709,10,0.07601,0.0553,0.0,0.09768,0.84702,6.0,0.1684,0.12474,0.04366,0.8316,1.0,0,200,11,9,1055.39385,262.94618,17.44881
13,1000,6065.50957,537.0008,16.03407,9,0.02324,0.06321,0.0,0.11502,0.82177,7.0,0.25885,0.19553,0.06331,0.74115,1.0,0,199,20,13,1078.12188,164.49733,12.42029
14,1000,6508.01037,442.5008,16.16829,6,0.04471,0.0294,0.0,0.19994,0.77066,4.0,0.09605,0.07345,0.0226,0.90395,1.0,0,200,6,3,1102.73239,377.64018,13.01827
15,1000,7014.01117,506.0008,12.04681,8,0.014,0.05309,0.0,0.17749,0.76942,9.0,0.20949,0.1581,0.05138,0.79051,1.0,0,200,16,9,1150.52692,444.73313,12.2038
16,1000,7461.01196,447.0008,14.12031,8,0.0382,0.01545,0.0,0.15758,0.82698,4.0,0.10515,0.0783,0.02685,0.89485,1.0,0,200,7,4,1004.44452,1396.80721,12.0062
17,1000,7962.01276,501.0008,12.77066,9,0.16573,0.05393,0.0,0.24513,0.70094,7.0,0.20559,0.15968,0.04591,0.79441,1.0,0,199,14,7,1024.5488,184.15567,13.96888
18,1000,8438.01356,476.0008,12.7622,12,1.79956,0.10162,0.0,0.21487,0.68351,11.0,0.17647,0.13655,0.03992,0.82353,1.0,0,196,7,5,1087.36315,226.43283,17.93593
19,1000,8908.51436,470.5008,12.21417,10,0.0,0.04797,0.0,0.19087,0.76125,3.0,0.14984,0.11158,0.03826,0.85016,1.00009,0,200,11,7,1022.34832,153.91245,15.22485
20,1000,9434.51516,526.0008,17.74193,15,0.36332,0.04649,0.0,0.17094,0.78248,9.0,0.23954,0.18061,0.05894,0.76046,0.99992,0,200,17,11,1121.94967,504.56782,13.16345
21,1000,9879.51596,445.0008,15.9256,7,0.0,0.0545,0.0,0.09271,0.85279,4.0,0.10112,0.07865,0.02247,0.89887,1.0,0,200,7,3,1006.13473,212.92206,13.99166
22,1000,10395.51676,516.0008,14.22235,11,0.14907,0.05498,0.0,0.09516,0.84986,9.0,0.22868,0.17442,0.05426,0.77132,1.0,0,199,16,10,1018.41137,225.89369,12.09914
23,1000,10831.01756,435.5008,13.39634,5,0.0,0.02223,0.0,0.12759,0.85018,2.0,0.08152,0.06315,0.01837,0.91848,1.0,0,200,6,2,1005.6544,2056.94255,13.93569
24,1000,11346.01835,515.0008,13.64681,9,0.50732,0.08866,0.0,0.17825,0.73309,8.0,0.22718,0.17476,0.05243,0.77281,1.0,0,199,15,9,1025.55878,113.27826,13.99945
25,1000,11796.01915,450.0008,14.51642,5,0.16105,0.01576,0.0,0.17598,0.80825,2.0,0.11111,0.08889,0.02222,0.88889,1.0,0,200,6,2,1078.75098,1476.08139,17.84121
26,1000,12333.51995,537.5008,20.91308,17,2.60448,0.07186,0.0,0.12241,0.80573,11.0,0.2707,0.2093,0.0614,0.7293,1.0,0,196,15,9,1035.75852,163.51183,23.68796
27,1000,12852.52074,519.00079,11.23329,18,3.58656,0.13379,0.0,0.23206,0.63415,19.0,0.24085,0.18304,0.0578,0.75915,1.0,0,197,10,11,828.39352,75.22575,21.13448
28,1000,13304.02154,451.5008,11.3422,7,0.0,0.00853,0.0,0.1324,0.85907,1.0,0.11406,0.08306,0.03101,0.88593,1.0,0,200,8,6,1004.64314,1352.54347,17.09908
29,1000,13853.52234,549.5008,11.16287,13,0.02961,0.03412,0.0,0.13426,0.83162,9.0,0.27207,0.20473,0.06733,0.72793,1.0,0,200,22,14,1015.66707,481.07549,12.03541
30,1000,14291.02314,437.5008,11.04179,6,0.44363,0.03524,0.0,0.10688,0.85787,6.0,0.09486,0.07429,0.02057,0.90514,1.0,0,198,3,2,1049.28236,405.46458,14.96597
31,1000,14841.52393,550.50079,11.24858,20,0.79852,0.02683,0.0,0.04651,0.92666,5.0,0.28429,0.22252,0.06176,0.71571,1.0,0,197,15,9,1013.81409,975.15861,21.65803
32,1000,15313.02473,471.5008,20.52037,12,0.73848,0.09304,0.0,0.14028,0.76668,17.0,0.16013,0.12195,0.03818,0.83987,1.0,0,198,8,6,1033.6915,344.81903,22.022
33,1000,15811.52553,498.5008,11.67824,13,0.51011,0.02288,0.0,0.15772,0.8194,6.0,0.20562,0.15547,0.05015,0.79438,1.0,0,198,12,9,1004.49049,1073.09989,20.10614
34,1000,16341.02633,529.5008,11.33614,13,0.21367,0.03451,0.0,0.18732,0.77816,8.0,0.2559,0.19358,0.06232,0.7441,1.0,0,197,16,12,960.12634,503.22294,16.97965
