episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,724.00078,724.00078,2.79408,63,20.32408,0.18643,0.0,0.10549,0.70807,47.0,0.5442,0.43508,0.10912,0.4558,1.0,0,165,0,16,199.70865,17.01878,39.07173
3,1000,1752.50155,1028.50077,2.62501,65,24.54414,0.13976,0.0,0.17657,0.68368,36.0,0.66748,0.51774,0.14973,0.33252,1.0,0,171,47,47,910.63216,101.03965,46.0842
4,1000,2297.50234,545.00079,2.6576,26,9.79172,0.18996,0.0,0.33037,0.47967,29.0,0.31009,0.22936,0.08073,0.68991,1.0,0,188,3,18,406.6225,19.88363,44.86737
5,1000,3520.50309,1223.00075,3.17923,108,39.06298,0.21591,0.0,0.23612,0.54797,70.0,0.75634,0.58463,0.17171,0.24366,1.0,0,149,47,65,748.45014,29.55531,54.69634
6,1000,5041.00383,1520.50073,3.20997,139,43.43543,0.25288,0.0,0.10374,0.64338,99.0,0.82506,0.62973,0.19533,0.17494,1.0,0,133,60,103,666.53975,27.89724,47.32962
7,1000,6009.0046,968.00078,2.93127,71,11.80897,0.11799,0.0,0.15126,0.73075,44.0,0.65083,0.49587,0.15496,0.34917,1.0,0,169,41,53,808.92734,90.70449,37.64042
8,1000,7533.00533,1524.00073,4.70681,161,42.49148,0.25801,0.0,0.1033,0.6387,110.0,0.83989,0.64961,0.19029,0.1601,1.0,0,122,46,91,635.6531,35.42044,54.12869
9,1000,8550.00611,1017.00078,5.63137,67,11.14179,0.15475,0.0,0.13354,0.71171,43.0,0.66962,0.50639,0.16323,0.33038,1.0,0,168,51,62,896.52835,60.34775,36.85671
10,1000,9725.50686,1175.50076,5.18489,114,30.10644,0.17196,0.0,0.18635,0.64169,64.0,0.755,0.58486,0.17014,0.245,1.0,0,144,39,62,695.53943,48.88533,48.12572
11,1000,11077.50761,1352.00074,4.35121,134,37.62672,0.2328,0.0,0.15137,0.61584,89.0,0.79734,0.61021,0.18713,0.20266,1.0,0,137,47,85,733.07803,35.72926,47.11753
12,1000,12503.00835,1425.50074,3.87646,135,32.8645,0.18137,0.0,0.16629,0.65234,85.0,0.8134,0.62259,0.19081,0.1866,1.0,0,133,54,91,728.24551,52.70592,46.52973
13,1000,13506.00912,1003.00077,4.75164,74,18.84964,0.21834,0.0,0.17965,0.60201,55.0,0.66899,0.51346,0.15553,0.33101,1.0,0,166,40,52,895.83547,49.56288,46.48744
14,1000,14623.00987,1117.00076,3.84412,98,20.18777,0.1479,0.0,0.16712,0.68499,59.0,0.71889,0.54611,0.17278,0.28111,1.0,0,157,40,67,735.14636,54.50813,38.15132
15,1000,15768.51063,1145.50075,3.5006,110,35.46535,0.26196,0.0,0.17898,0.55906,74.0,0.74509,0.57398,0.1711,0.25491,1.0,0,146,34,62,635.61363,25.18831,47.70487
16,1000,16765.5114,997.00077,3.79173,71,11.48781,0.13829,0.0,0.15293,0.70878,44.0,0.65496,0.49649,0.15848,0.34503,1.0,0,172,45,58,803.59895,75.22016,32.68335
17,1000,17932.51215,1167.00075,4.71572,111,29.74644,0.23049,0.0,0.14604,0.62952,76.0,0.75493,0.58697,0.16795,0.24507,1.00606,0,143,31,58,647.76403,34.25299,53.64404
18,1000,19022.51291,1090.00076,3.97895,89,19.18324,0.17403,0.0,0.15602,0.66346,55.0,0.70459,0.5367,0.16789,0.29541,0.99351,0,161,41,65,776.71393,53.26523,42.06842
