episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,991.00075,991.00075,0.69809,113,38.08825,0.22805,0.0,0.19979,0.57216,74.0,0.70737,0.56004,0.14733,0.29263,1.0,0,145,0,33,164.08156,8.02085,52.22881
3,1000,2582.50149,1591.50074,0.59523,142,45.32661,0.20913,0.0,0.1924,0.59847,96.0,0.84166,0.64562,0.19604,0.15834,1.0,0,126,71,105,781.42666,45.2105,51.11339
4,1000,4221.00222,1638.50073,0.61187,161,43.34705,0.1923,0.0,0.20511,0.60259,106.0,0.8462,0.64846,0.19774,0.1538,1.0,0,126,66,110,683.22619,43.78433,47.64037
5,1000,5736.50295,1515.50073,0.59579,147,38.29044,0.21989,0.0,0.13249,0.64762,96.0,0.83372,0.6384,0.19531,0.16628,1.0,0,126,53,102,637.82882,35.76978,39.82617
6,1000,7141.00369,1404.50074,0.59721,137,37.36222,0.2191,0.0,0.1263,0.65459,95.0,0.80918,0.62834,0.18085,0.19082,1.0,0,134,47,77,661.98791,37.94395,58.57526
7,1000,8825.00441,1684.00072,0.59923,166,39.0338,0.19284,0.0,0.13491,0.67225,102.0,0.85629,0.65321,0.20309,0.14371,1.0,0,121,65,120,714.85617,49.46145,44.11418
8,1000,10148.00515,1323.00075,0.58132,128,43.0706,0.22345,0.0,0.22081,0.55574,93.0,0.80196,0.6198,0.18216,0.19803,1.0,0,131,43,74,721.92941,38.19934,60.62408
9,1000,12098.50586,1950.5007,0.66191,201,46.87392,0.22675,0.0,0.09581,0.67744,131.0,0.89336,0.68316,0.2102,0.10664,1.0,0,104,76,140,670.06639,37.19779,51.97981
10,1000,13273.00661,1174.50076,0.56221,96,31.9433,0.18977,0.0,0.25048,0.55976,60.0,0.74287,0.56407,0.1788,0.25713,1.0,0,151,45,74,745.2435,40.36205,40.60885
11,1000,14419.00737,1146.00076,0.50628,104,32.77759,0.17833,0.0,0.24445,0.57722,68.0,0.73298,0.56719,0.16579,0.26702,1.0,0,153,39,59,766.37901,44.70197,51.96575
12,1000,15626.50813,1207.50076,0.57223,98,36.55299,0.20147,0.0,0.3062,0.49233,63.0,0.7499,0.5735,0.1764,0.2501,1.0,0,151,47,74,754.22278,33.069,44.40576
13,1000,16910.00887,1283.50075,0.54344,123,37.26643,0.27999,0.0,0.15152,0.58698,88.0,0.78652,0.60577,0.18076,0.21348,1.0185,0,137,40,75,662.99442,22.05521,50.53247
14,1000,18350.50961,1440.50074,0.58429,137,44.72525,0.20133,0.0,0.22414,0.55805,89.0,0.81118,0.62305,0.18813,0.18882,0.98352,0,136,56,90,679.90534,37.15974,51.56981
15,1000,19568.51036,1218.00075,0.58422,106,26.67434,0.20867,0.0,0.1435,0.64782,67.0,0.75698,0.57882,0.17816,0.24302,1.0,0,148,44,74,685.94443,35.97399,46.93644
16,1000,20572.51113,1004.00077,0.57118,82,18.01529,0.15937,0.0,0.19544,0.64518,57.0,0.67331,0.51793,0.15538,0.32669,1.0,0,164,36,51,736.02036,50.06115,49.87465
17,1000,22102.01186,1529.50073,0.57669,149,36.97857,0.23306,0.0,0.11834,0.6486,104.0,0.83393,0.6391,0.19483,0.16607,1.0,0,127,58,100,689.02627,37.16587,47.86017
18,1000,23852.51258,1750.50072,0.63669,180,47.21486,0.24126,0.0,0.11741,0.64133,119.0,0.86975,0.66981,0.19994,0.13025,1.0,0,114,65,114,641.88917,32.44222,55.4917
