episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,5430.33333,5430.33333,4.45792,1010,562.48045,0.25642,0.0,0.17957,0.56401,929.0,0.98158,0.52821,0.45338,0.01842,1.0,0,0,761,741,1161.73798,48.45369,215.7577
3,1000,11748.5,6318.16667,4.16059,1000,515.30221,0.20687,0.0,0.18254,0.61059,866.0,0.94555,0.49131,0.45425,0.05445,1.0,0,0,1035,1007,1140.87447,62.04257,126.83744
4,1000,16384.0,4635.5,3.90289,1000,480.20987,0.24351,0.0,0.1586,0.59789,752.0,0.88437,0.47514,0.40923,0.11563,1.0,0,0,591,574,1119.79944,50.84753,249.35823
5,1000,22717.66667,6333.66667,4.33129,1000,502.57151,0.20672,0.0,0.15698,0.6363,835.0,0.93906,0.48655,0.4525,0.06094,1.0,0,0,1043,1016,1151.26465,63.35422,110.69368
6,1000,28202.16667,5484.5,4.10656,1000,549.49093,0.27989,0.0,0.1492,0.57091,993.0,0.99125,0.53287,0.45838,0.00875,1.0,0,0,778,760,1157.74669,41.95537,303.70389
7,1000,35164.83333,6962.66667,4.29036,1000,522.0391,0.21851,0.0,0.15014,0.63135,1028.0,1.0,0.52159,0.47841,0.0,1.0,0,0,1179,1152,1166.84392,63.72786,198.47223
8,1000,41733.5,6568.66667,4.41108,1000,526.68007,0.21104,0.0,0.15868,0.63028,920.0,0.96316,0.50036,0.4628,0.03684,1.0,0,0,1094,1067,1151.70444,63.82467,59.50035
9,1000,46772.83333,5039.33333,4.02629,1000,523.21768,0.26953,0.0,0.16041,0.57006,863.0,0.94364,0.50767,0.43597,0.05636,1.0,0,0,677,662,1134.08529,42.36388,242.68204
10,1000,52427.16667,5654.33333,4.15417,1000,437.0517,0.18459,0.0,0.15474,0.66067,665.0,0.86665,0.44538,0.42127,0.13335,1.0,0,0,888,871,1122.22448,71.1635,33.95815
11,1000,57808.5,5381.33333,3.85952,1000,513.98061,0.25519,0.0,0.16159,0.58321,923.0,0.97882,0.52558,0.45323,0.02118,1.0,0,0,754,742,1161.70819,49.55045,227.95318
12,1000,63761.0,5952.5,4.45033,1000,462.3296,0.19466,0.0,0.15114,0.6542,758.0,0.90424,0.46661,0.43763,0.09576,1.0,0,0,953,937,1129.33411,69.71261,39.13032
13,1000,68778.66667,5017.66667,3.76192,1000,479.66913,0.24775,0.0,0.15832,0.59393,846.0,0.93902,0.50455,0.43446,0.06098,1.0,0,0,672,661,1147.65363,51.68927,219.73511
14,1000,73455.16667,4676.5,4.21779,1000,414.55957,0.21101,0.0,0.14732,0.64168,675.0,0.8486,0.44959,0.39902,0.1514,1.0,0,0,616,604,1123.2556,63.81233,271.13885
15,1000,79596.83333,6141.66667,3.82023,1000,536.95246,0.21005,0.0,0.17508,0.61487,848.0,0.95799,0.50095,0.45704,0.04201,1.0,0,0,975,961,1135.03776,63.56486,198.89935
16,1000,84245.66667,4648.83333,4.48834,1000,460.90091,0.24643,0.0,0.14385,0.60971,756.0,0.88642,0.47557,0.41086,0.11358,1.0,0,0,591,583,1127.02401,51.09447,352.41432
17,1000,90381.5,6135.83333,3.84165,1000,464.31909,0.18374,0.0,0.18156,0.63469,763.0,0.91982,0.47521,0.4446,0.08018,1.0,0,0,996,978,1149.29598,74.33417,157.11522
18,1000,94989.5,4608.0,3.96282,1000,452.35052,0.24937,0.0,0.15146,0.59917,745.0,0.88281,0.47418,0.40864,0.11719,1.0,0,0,582,571,1110.50356,47.71931,318.90949
19,1000,101478.0,6488.5,3.9781,1000,535.5954,0.21053,0.0,0.16599,0.62351,882.0,0.95839,0.49742,0.46097,0.04161,1.00003,0,0,1072,1054,1152.33764,61.83447,156.74809
20,1000,106680.5,5202.5,4.18986,1000,553.17807,0.26028,0.0,0.17973,0.55995,865.0,0.93042,0.49543,0.43498,0.06958,0.99997,0,0,728,716,1146.67586,43.01304,266.41933
21,1000,112504.5,5824.0,3.77173,1000,446.99206,0.19608,0.0,0.13747,0.66645,724.0,0.91209,0.4739,0.43819,0.08791,1.0,0,0,912,896,1138.80697,70.54136,135.71858
22,1000,117312.16667,4807.66667,4.09014,1000,484.67416,0.2446,0.0,0.16922,0.58618,795.0,0.91098,0.48915,0.42183,0.08902,1.0,0,0,625,617,1132.35608,50.17486,305.78167
23,1000,122864.83333,5552.66667,3.77114,1000,412.20643,0.18392,0.0,0.15344,0.66264,618.0,0.85268,0.43703,0.41566,0.14732,1.0,0,0,866,851,1121.80538,69.6951,70.24985
24,1000,127615.83333,4751.0,3.82574,1000,499.94702,0.24981,0.0,0.16892,0.58186,757.0,0.89855,0.482,0.41654,0.10145,1.00059,0,0,615,605,1136.58005,47.83872,227.87693
25,1000,132464.83333,4849.0,4.14838,1000,428.29073,0.22437,0.0,0.16995,0.60511,731.0,0.8709,0.46092,0.40998,0.1291,0.99943,0,0,655,646,1152.41703,57.65211,276.76855
26,1000,138419.16667,5954.33333,4.15216,1000,476.45323,0.20149,0.0,0.15155,0.64696,786.0,0.93551,0.4876,0.44791,0.06449,1.0,0,0,934,925,1138.47584,65.67867,171.83272
27,1000,142816.0,4396.83333,3.78492,1000,442.42416,0.22699,0.0,0.17602,0.59699,634.0,0.82942,0.44255,0.38687,0.17058,1.0,0,0,543,533,1118.56648,53.64279,270.79983
28,1000,148612.16667,5796.16667,3.97524,1000,465.21094,0.18412,0.0,0.1963,0.61958,708.0,0.8951,0.46223,0.43287,0.1049,1.0,0,0,912,901,1128.83141,69.90319,83.48125
