episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,3185.0,3185.0,0.71512,1010,282.44582,0.23835,0.0,0.13101,0.63064,502.0,1.0,0.5259,0.4741,0.0,1.0,0,0,1,499,111.18136,5.71581,25.25361
3,1000,6345.0,3160.0,0.74657,1000,296.245,0.22637,0.0,0.16186,0.61176,499.0,1.0,0.52532,0.47468,0.0,1.0,0,0,0,500,114.50759,6.24235,24.45562
4,1000,9505.66667,3160.66667,0.65163,1000,306.36676,0.23442,0.0,0.1647,0.60088,496.0,1.0,0.52573,0.47427,0.0,1.0,0,0,2,497,124.98027,6.2137,30.35586
5,1000,12674.33333,3168.66667,0.64976,1000,322.50935,0.24217,0.0,0.17572,0.58211,504.0,1.0,0.52441,0.47559,0.0,1.0,0,0,2,505,130.54183,5.91545,24.39057
6,1000,15840.83333,3166.5,0.77494,1000,276.92063,0.22652,0.0,0.13991,0.63357,504.0,1.0,0.52503,0.47497,0.0,1.0,0,0,2,502,107.92651,6.05536,21.84638
7,1000,18999.33333,3158.5,0.65583,1000,321.26374,0.24142,0.0,0.17496,0.58363,494.0,1.0,0.52636,0.47364,0.0,1.0,0,0,0,496,115.55933,5.32054,28.86382
8,1000,22155.0,3155.66667,0.65824,1000,326.29731,0.24586,0.0,0.1755,0.57864,498.0,1.0,0.52498,0.47502,0.0,1.0,0,0,1,498,122.9469,5.39476,33.42325
9,1000,25326.0,3171.0,0.65263,1000,301.92921,0.23931,0.0,0.15622,0.60447,504.0,1.0,0.52507,0.47493,0.0,1.0,0,0,2,504,118.56058,5.68057,28.01546
10,1000,28493.83333,3167.83333,0.82072,1000,275.20331,0.2286,0.0,0.13602,0.63539,505.0,1.0,0.52428,0.47572,0.0,1.0,0,0,2,505,108.50512,6.04009,20.5493
11,1000,31655.33333,3161.5,0.6508,1000,311.42991,0.24469,0.0,0.16183,0.59348,500.0,1.0,0.52586,0.47414,0.0,1.0,0,0,0,499,113.90353,5.17914,22.51739
12,1000,34816.0,3160.66667,0.65864,1000,269.48642,0.24245,0.0,0.11363,0.64392,496.0,1.0,0.52573,0.47427,0.0,1.0,0,0,2,497,115.68655,5.7987,29.81344
13,1000,37968.16667,3152.16667,0.65013,1000,318.66493,0.25394,0.0,0.16003,0.58603,498.0,1.0,0.52477,0.47523,0.0,1.0,0,0,0,498,120.60481,4.99701,33.6277
14,1000,41132.16667,3164.0,0.65931,1000,325.59682,0.24669,0.0,0.1747,0.57861,503.0,1.0,0.52465,0.47535,0.0,1.0,0,0,1,503,126.90488,5.5317,29.04648
15,1000,44300.0,3167.83333,0.87689,1000,318.76369,0.23878,0.0,0.17498,0.58624,502.0,1.0,0.52586,0.47414,0.0,1.0,0,0,2,500,119.22985,5.57775,30.83724
16,1000,47465.0,3165.0,0.65084,1000,312.25097,0.24352,0.0,0.16367,0.5928,505.0,1.0,0.52449,0.47551,0.0,1.0,0,0,0,505,117.08698,5.3874,21.41748
17,1000,50623.0,3158.0,0.65685,1000,328.12203,0.24009,0.0,0.18397,0.57595,497.0,1.0,0.52565,0.47435,0.0,1.0,0,0,0,498,121.0621,5.48775,25.21689
18,1000,53785.16667,3162.16667,0.66203,1000,368.1024,0.256,0.0,0.21291,0.53109,498.0,1.0,0.52627,0.47373,0.0,1.0,0,0,0,498,134.04705,4.91717,29.1152
19,1000,56947.16667,3162.0,0.64865,1000,315.49181,0.23677,0.0,0.17406,0.58918,502.0,1.0,0.52498,0.47502,0.0,1.0,0,0,0,502,120.20877,5.79786,25.17405
20,1000,60116.83333,3169.66667,0.65068,1000,298.08437,0.23639,0.0,0.15483,0.60942,502.0,1.0,0.52582,0.47418,0.0,1.00065,0,0,2,501,118.89963,5.90505,25.13907
21,1000,63275.83333,3159.0,0.87938,1000,336.53917,0.23938,0.0,0.19515,0.56621,498.0,1.0,0.52548,0.47452,0.0,1.00074,0,0,0,499,117.94637,5.36661,27.05147
22,1000,66437.83333,3162.0,0.64565,1000,308.37505,0.24548,0.0,0.15448,0.59864,501.0,1.0,0.52498,0.47502,0.0,0.99861,0,0,0,502,114.18277,5.14114,23.21279
23,1000,69601.33333,3163.5,0.65487,1000,325.07022,0.24028,0.0,0.18105,0.57867,502.0,1.0,0.52553,0.47447,0.0,1.0,0,0,1,500,120.05122,5.48584,24.19528
24,1000,72755.0,3153.66667,0.653,1000,293.12953,0.22759,0.0,0.15794,0.61447,496.0,1.0,0.52531,0.47469,0.0,1.0,0,0,0,497,115.54624,6.2904,29.87443
25,1000,75924.83333,3169.83333,0.6551,1000,313.14645,0.25239,0.0,0.15457,0.59304,502.0,1.0,0.52553,0.47447,0.0,1.0,0,0,1,503,122.21498,5.16466,25.1799
26,1000,79087.66667,3162.83333,0.65354,1000,331.9111,0.25196,0.0,0.1761,0.57194,502.0,1.0,0.52511,0.47489,0.0,1.0,0,0,0,502,129.36016,5.33449,21.35184
27,1000,82245.0,3157.33333,0.65279,1000,290.65903,0.23826,0.0,0.14408,0.61766,501.0,1.0,0.52523,0.47477,0.0,1.0,0,0,0,499,116.61672,5.76319,23.16979
28,1000,85403.16667,3158.16667,0.9179,1000,325.3384,0.24315,0.0,0.17788,0.57897,498.0,1.0,0.52536,0.47464,0.0,1.0,0,0,0,499,127.25467,5.69688,25.16801
29,1000,88560.66667,3157.5,0.64402,1000,305.97532,0.24497,0.0,0.15445,0.60058,499.0,1.0,0.52494,0.47506,0.0,1.0,0,0,0,500,114.64342,5.2405,25.09425
30,1000,91717.16667,3156.5,0.65488,1000,316.30954,0.22669,0.0,0.18563,0.58768,499.0,1.0,0.52511,0.47489,0.0,1.0,0,0,0,499,108.49291,5.73326,26.96632
31,1000,94883.66667,3166.5,0.64873,1000,291.36627,0.22731,0.0,0.15471,0.61798,502.0,1.0,0.52503,0.47497,0.0,1.0,0,0,2,502,115.535,6.30233,25.07445
32,1000,98044.5,3160.83333,0.6548,1000,327.37036,0.25232,0.0,0.17089,0.57679,500.0,1.0,0.52544,0.47456,0.0,1.0,0,0,0,500,126.79492,5.22947,25.1678
