episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,2933.83333,2933.83333,0.76087,1010,696.23394,0.57368,0.0,0.20082,0.2255,492.0,1.0,0.48941,0.51059,0.0,1.0,0,0,2,486,173.54969,1.30734,45.71092
3,1000,8604.0,5670.16667,0.86061,1000,392.63539,0.31249,0.0,0.1806,0.50691,510.0,1.0,0.73352,0.26648,0.0,1.0,0,0,0,511,257.86092,7.68274,28.22793
4,1000,11501.5,2897.5,0.69733,1000,623.36348,0.54436,0.0,0.17362,0.28202,505.0,1.0,0.48059,0.51941,0.0,1.0,0,0,3,502,180.81268,1.90384,29.63912
5,1000,17223.16667,5721.66667,0.70533,1000,406.80716,0.31261,0.0,0.19769,0.4897,504.0,1.0,0.73609,0.26391,0.0,1.0,0,0,4,506,249.2568,7.0807,21.13844
6,1000,20099.66667,2876.5,0.80549,1000,702.99578,0.61332,0.0,0.17982,0.20686,491.0,1.0,0.48236,0.51764,0.0,1.0,0,0,5,484,182.58674,1.11353,54.50589
7,1000,25842.5,5742.83333,0.69737,1000,353.87782,0.30051,0.0,0.15084,0.54865,511.0,1.0,0.73497,0.26503,0.0,1.0,0,0,4,518,257.2562,8.88877,24.60935
8,1000,28721.83333,2879.33333,0.68676,1000,647.30434,0.59229,0.0,0.1488,0.25892,494.0,1.0,0.48217,0.51783,0.0,1.0,0,0,0,491,169.48153,1.3948,41.86112
9,1000,34404.5,5682.66667,0.7191,1000,388.88596,0.31685,0.0,0.17312,0.51003,505.0,1.0,0.7341,0.2659,0.0,1.0,0,0,1,510,246.68593,7.16018,23.60345
10,1000,40097.5,5693.0,0.82388,1000,362.07667,0.30309,0.0,0.15696,0.53994,499.0,1.0,0.73687,0.26313,0.0,1.0,0,0,0,498,234.7017,7.84875,26.93019
11,1000,42984.33333,2886.83333,0.70939,1000,714.80024,0.61966,0.0,0.18494,0.1954,498.0,1.0,0.48005,0.51995,0.0,1.0,0,0,3,498,199.25112,1.11925,34.70175
12,1000,48649.0,5664.66667,0.7011,1000,385.51024,0.335,0.0,0.15003,0.51497,511.0,1.0,0.73379,0.26621,0.0,1.0,0,0,1,507,234.09294,6.13556,21.58405
13,1000,51547.66667,2898.66667,0.68263,1000,586.62859,0.56573,0.0,0.11381,0.32047,486.0,1.0,0.48528,0.51472,0.0,1.0,0,0,0,492,149.28352,1.67472,36.92441
14,1000,57260.83333,5713.16667,0.7092,1000,427.22457,0.31154,0.0,0.21646,0.472,513.0,1.0,0.735,0.265,0.0,1.0,0,0,6,508,257.42351,7.07056,27.15489
15,1000,60162.16667,2901.33333,0.86566,1000,681.81386,0.58154,0.0,0.19208,0.22639,500.0,1.0,0.48369,0.51631,0.0,1.0,0,0,2,496,197.17766,1.46848,37.32889
16,1000,65867.0,5704.83333,0.69887,1000,311.92054,0.27989,0.0,0.12494,0.59517,497.0,1.0,0.73636,0.26364,0.0,1.0,0,0,0,504,236.94122,10.12523,28.76043
17,1000,68761.16667,2894.16667,0.6825,1000,646.47383,0.6024,0.0,0.13935,0.25825,501.0,1.0,0.48172,0.51828,0.0,1.0,0,0,2,498,163.74819,1.28484,35.14239
18,1000,74465.33333,5704.16667,0.69884,1000,365.99419,0.30899,0.0,0.15536,0.53565,505.0,1.0,0.73616,0.26384,0.0,1.0,0,0,0,505,242.41528,7.82302,25.13434
19,1000,77328.16667,2862.83333,0.69996,1000,696.17423,0.61043,0.0,0.17599,0.21358,480.0,1.0,0.48058,0.51942,0.0,1.0,0,0,2,485,159.00114,1.00229,56.37069
20,1000,80218.33333,2890.16667,0.88897,1000,627.51975,0.58866,0.0,0.13736,0.27398,514.0,1.0,0.47546,0.52454,0.0,1.0,0,0,2,514,168.46448,1.50086,31.26782
21,1000,85957.5,5739.16667,0.71153,1000,398.39074,0.30693,0.0,0.19363,0.49944,506.0,1.0,0.7369,0.2631,0.0,1.0,0,0,4,506,255.65784,7.69082,23.30644
22,1000,88837.0,2879.5,0.68234,1000,614.00977,0.57926,0.0,0.13309,0.28765,499.0,1.0,0.48012,0.51988,0.0,1.0,0,0,0,497,152.44736,1.45194,29.22919
23,1000,94474.66667,5637.66667,0.70183,1000,345.71879,0.29779,0.0,0.1439,0.55831,502.0,1.0,0.73376,0.26624,0.0,1.0,0,0,0,501,226.27482,8.26161,26.93321
24,1000,97350.33333,2875.66667,0.70034,1000,689.3335,0.61985,0.0,0.16282,0.21733,497.0,1.0,0.47873,0.52127,0.0,1.0,0,0,0,499,174.8411,1.09254,29.33618
25,1000,103038.5,5688.16667,0.70203,1000,349.47459,0.28612,0.0,0.16086,0.55302,505.0,1.0,0.73559,0.26441,0.0,1.0,0,0,2,502,228.05186,8.78209,26.92924
26,1000,105906.83333,2868.33333,0.68674,1000,683.4629,0.59836,0.0,0.17312,0.22852,491.0,1.0,0.48053,0.51947,0.0,1.0,0,0,0,490,155.21584,1.09367,46.80661
27,1000,111676.16667,5769.33333,0.95347,1000,389.32453,0.2984,0.0,0.19093,0.51066,515.0,1.0,0.73463,0.26537,0.0,1.0,0,0,13,518,278.38225,9.21817,24.23699
28,1000,114546.16667,2870.0,0.7031,1000,717.22594,0.61784,0.0,0.18711,0.19505,487.0,1.0,0.48084,0.51916,0.0,1.0,0,0,2,488,163.72232,0.92628,49.81008
29,1000,120269.83333,5723.66667,0.71944,1000,362.85832,0.29553,0.0,0.16589,0.53858,519.0,1.0,0.73409,0.26591,0.0,1.0,0,0,6,516,268.0827,9.4469,24.17474
30,1000,125976.33333,5706.5,0.74503,1000,340.28402,0.29943,0.0,0.13737,0.56321,500.0,1.0,0.73732,0.26268,0.0,1.0,0,0,0,499,237.23011,8.45608,26.01859
31,1000,128852.83333,2876.5,0.70433,1000,637.05481,0.55598,0.0,0.17536,0.26866,493.0,1.0,0.48062,0.51938,0.0,1.0,0,0,1,493,171.22001,1.63464,40.96939
32,1000,134604.66667,5751.83333,0.70395,1000,402.06557,0.30781,0.0,0.19637,0.49582,503.0,1.0,0.7373,0.2627,0.0,1.0,0,0,4,507,264.57103,7.87765,30.91736
33,1000,137485.33333,2880.66667,0.68611,1000,608.54506,0.60487,0.0,0.10663,0.29362,495.0,1.0,0.47963,0.52037,0.0,1.00512,0,0,1,498,161.80556,1.44873,36.03254
34,1000,143158.0,5672.66667,0.70074,1000,327.74095,0.3013,0.0,0.11902,0.57707,508.0,1.0,0.73452,0.26548,0.0,0.9974,0,0,1,505,227.35525,8.25814,26.9571
35,1000,146016.16667,2858.16667,0.91429,1000,633.1744,0.57707,0.0,0.15126,0.27167,494.0,1.0,0.47729,0.52271,0.0,1.0,0,0,0,494,152.25031,1.40348,38.94952
36,1000,151666.83333,5650.66667,0.70765,1000,362.25302,0.32131,0.0,0.13875,0.53994,513.0,1.0,0.73295,0.26705,0.0,1.0,0,0,2,507,239.06928,7.16302,27.009
37,1000,154548.5,2881.66667,0.70488,1000,674.81428,0.59902,0.0,0.17124,0.22974,494.0,1.0,0.4812,0.5188,0.0,1.0,0,0,0,495,180.47815,1.28201,37.08776
38,1000,160243.16667,5694.66667,0.7039,1000,372.02857,0.27967,0.0,0.19019,0.53014,502.0,1.0,0.73519,0.26481,0.0,1.0,0,0,1,507,234.3658,9.01403,24.06636
39,1000,163138.0,2894.83333,0.71648,1000,641.95385,0.58083,0.0,0.15983,0.25933,491.0,1.0,0.48218,0.51782,0.0,1.0,0,0,6,493,189.5793,1.60783,43.97725
40,1000,166022.83333,2884.83333,0.68969,1000,716.93007,0.64698,0.0,0.15924,0.19378,512.0,1.0,0.47692,0.52308,0.0,1.0,0,0,1,508,191.28265,0.99302,29.25421
41,1000,171737.5,5714.66667,0.71123,1000,395.0704,0.30836,0.0,0.18754,0.5041,505.0,1.0,0.73612,0.26388,0.0,1.0,0,0,6,502,243.89565,7.39894,30.89158
42,1000,174634.0,2896.5,0.7078,1000,649.16293,0.5988,0.0,0.15522,0.25674,490.0,1.0,0.48421,0.51579,0.0,1.01076,0,0,2,492,173.51534,1.37625,48.86751
43,1000,180391.83333,5757.83333,0.73857,1000,386.47993,0.32216,0.0,0.15982,0.5126,516.0,1.0,0.73566,0.26434,0.0,0.99459,0,0,7,515,263.97037,7.36257,26.08229
44,1000,183254.5,2862.66667,0.7052,1000,760.16397,0.60574,0.0,0.23728,0.15698,486.0,1.0,0.4809,0.5191,0.0,1.0,0,0,1,485,188.80111,0.88955,56.82013
45,1000,188949.16667,5694.66667,0.99042,1000,424.96823,0.33547,0.0,0.19146,0.47307,515.0,1.0,0.73343,0.26657,0.0,1.0,0,0,4,514,271.11081,6.60495,32.90331
46,1000,191829.16667,2880.0,0.69096,1000,619.42344,0.60559,0.0,0.11307,0.28243,495.0,1.0,0.47917,0.52083,0.0,1.00109,0,0,0,500,160.29754,1.37559,33.05895
47,1000,197472.0,5642.83333,0.70051,1000,360.86099,0.29118,0.0,0.16749,0.54078,506.0,1.0,0.73382,0.26618,0.0,0.99944,0,0,0,502,223.41414,8.11818,28.90211
48,1000,200341.33333,2869.33333,0.70353,1000,722.108,0.65734,0.0,0.15438,0.18828,490.0,1.0,0.48037,0.51963,0.0,1.0,0,0,1,490,179.78564,0.87258,49.89643
49,1000,206030.16667,5688.83333,0.69823,1000,388.21622,0.32655,0.0,0.16081,0.51264,507.0,1.0,0.73316,0.26684,0.0,1.0,0,0,3,515,257.90675,7.00025,23.15262
50,1000,211702.66667,5672.5,0.6991,1000,326.04512,0.29447,0.0,0.12648,0.57905,505.0,1.0,0.73557,0.26443,0.0,1.0,0,0,0,500,222.23602,8.51523,23.04916
51,1000,214580.0,2877.33333,0.87854,1000,700.97795,0.62382,0.0,0.16718,0.209,490.0,1.0,0.48077,0.51923,0.0,1.0,0,0,7,487,186.16112,1.10406,55.86748
52,1000,220308.66667,5728.66667,0.79649,1000,396.11423,0.34398,0.0,0.15543,0.50059,519.0,1.0,0.73345,0.26655,0.0,1.0,0,0,9,518,266.43754,6.52855,28.9973
53,1000,223178.16667,2869.5,0.66252,1000,599.92849,0.6074,0.0,0.09406,0.29853,492.0,1.0,0.47831,0.52169,0.0,1.0,0,0,0,497,158.51896,1.44207,35.03174
54,1000,228869.83333,5691.66667,0.68507,1000,420.4724,0.31151,0.0,0.21325,0.47524,508.0,1.0,0.73558,0.26442,0.0,1.0,0,0,1,504,253.08459,7.03344,28.0044
55,1000,231744.16667,2874.33333,0.68353,1000,634.43704,0.56549,0.0,0.1646,0.26991,496.0,1.0,0.47953,0.52047,0.0,1.0,0,0,0,496,160.18682,1.50535,36.01776
56,1000,237470.83333,5726.66667,0.7138,1000,358.90622,0.28609,0.0,0.1694,0.54452,505.0,1.0,0.73545,0.26455,0.0,1.0,0,0,5,510,246.97422,9.22545,21.14236
57,1000,240339.0,2868.16667,1.10172,1000,650.48918,0.59999,0.0,0.14349,0.25652,500.0,1.0,0.48085,0.51915,0.0,1.0,0,0,0,489,158.04292,1.2711,42.94891
58,1000,246120.16667,5781.16667,0.72272,1000,409.23572,0.3171,0.0,0.19473,0.48817,505.0,1.0,0.73673,0.26327,0.0,1.0,0,0,8,514,265.12967,7.22705,23.13209
59,1000,249007.33333,2887.16667,0.68883,1000,579.79446,0.5369,0.0,0.14125,0.32185,495.0,1.0,0.48115,0.51885,0.0,1.0,0,0,3,495,154.35638,1.95737,35.99766
60,1000,251893.83333,2886.5,0.70299,1000,652.42302,0.59837,0.0,0.15206,0.24957,503.0,1.0,0.48069,0.51931,0.0,1.0,0,0,0,499,173.91023,1.33451,38.03476
61,1000,257580.5,5686.66667,0.72403,1000,362.55225,0.31691,0.0,0.14618,0.5394,503.0,1.0,0.73535,0.26465,0.0,1.00249,0,0,0,505,242.24619,7.42637,27.98609
62,1000,260461.66667,2881.16667,0.71394,1000,660.96671,0.59367,0.0,0.15393,0.2475,494.0,1.0,0.48042,0.51958,0.0,0.99509,0,0,0,497,168.49489,1.3063,34.05478
63,1000,266151.33333,5689.66667,0.71253,1000,362.64701,0.31924,0.0,0.14352,0.53724,502.0,1.0,0.73584,0.26416,0.0,1.0,0,0,2,501,235.30232,7.09939,33.85213
64,1000,269017.83333,2866.5,0.69596,1000,652.45825,0.62195,0.0,0.1266,0.25145,497.0,1.0,0.47706,0.52294,0.0,1.0,0,0,0,499,172.96307,1.2345,36.04195
65,1000,274719.66667,5701.83333,0.70767,1000,420.4911,0.30886,0.0,0.21384,0.47731,503.0,1.0,0.73587,0.26413,0.0,1.0,0,0,2,504,246.99529,7.11524,29.95307
66,1000,277616.83333,2897.16667,0.70577,1000,698.24169,0.61434,0.0,0.17488,0.21078,497.0,1.0,0.48294,0.51706,0.0,1.0,0,0,3,495,184.34603,1.12552,42.99462
67,1000,283323.0,5706.16667,0.7141,1000,365.42669,0.32563,0.0,0.13788,0.53649,512.0,1.0,0.73502,0.26498,0.0,1.0,0,0,3,509,241.22144,7.0741,27.98051
68,1000,286177.83333,2854.83333,0.69198,1000,686.12028,0.6422,0.0,0.13774,0.22005,488.0,1.0,0.47843,0.52157,0.0,1.0,0,0,0,489,154.83128,0.92289,49.8901
69,1000,291893.0,5715.16667,0.7181,1000,370.91459,0.2945,0.0,0.17703,0.52847,515.0,1.0,0.73387,0.26613,0.0,1.0,0,0,5,516,250.05025,8.587,23.0814
70,1000,297553.5,5660.5,0.71639,1000,386.23705,0.29624,0.0,0.19125,0.51252,501.0,1.0,0.73536,0.26464,0.0,1.0,0,0,0,498,240.02564,8.09366,26.99343
71,1000,300425.83333,2872.33333,1.16129,1000,614.95275,0.55144,0.0,0.1584,0.29016,485.0,1.0,0.48161,0.51839,0.0,1.0,0,0,0,489,155.57611,1.63128,48.88818
72,1000,306141.16667,5715.33333,0.72913,1000,407.23986,0.32087,0.0,0.18873,0.4904,510.0,1.0,0.73545,0.26455,0.0,1.0,0,0,0,512,260.99292,7.11214,25.07281
73,1000,309014.66667,2873.5,0.72151,1000,698.83027,0.60096,0.0,0.18761,0.21248,480.0,1.0,0.4846,0.5154,0.0,1.00105,0,0,2,479,164.13433,1.04825,68.74819
74,1000,314770.33333,5755.66667,0.72146,1000,358.0046,0.28924,0.0,0.16762,0.54262,531.0,1.0,0.73435,0.26565,0.0,0.99948,0,0,6,523,274.9009,10.39886,28.98573
75,1000,317645.0,2874.66667,0.70239,1000,649.4519,0.59356,0.0,0.14942,0.25703,490.0,1.0,0.4789,0.5211,0.0,1.0,0,0,0,498,165.38379,1.32848,33.05293
76,1000,323380.33333,5735.33333,0.71941,1000,330.03135,0.2851,0.0,0.13974,0.57516,509.0,1.0,0.73637,0.26363,0.0,1.0,0,0,4,508,239.69797,9.68089,21.09223
77,1000,326259.0,2878.66667,0.70196,1000,635.78461,0.58139,0.0,0.14867,0.26994,494.0,1.0,0.4817,0.5183,0.0,1.0,0,0,0,492,154.59332,1.37725,36.99656
78,1000,331935.66667,5676.66667,0.71538,1000,354.46176,0.29108,0.0,0.16173,0.54719,509.0,1.0,0.734,0.266,0.0,1.0,0,0,4,506,240.52555,8.94335,28.96533
79,1000,334806.66667,2871.0,0.70759,1000,678.95317,0.6114,0.0,0.15974,0.22885,486.0,1.0,0.48067,0.51933,0.0,1.0,0,0,0,491,171.96333,1.14843,46.95258
80,1000,337685.83333,2879.16667,0.71917,1000,618.357,0.59291,0.0,0.12266,0.28443,502.0,1.0,0.47728,0.52272,0.0,1.0,0,0,1,504,198.48486,1.80608,40.02914
81,1000,343338.5,5652.66667,0.72139,1000,388.6071,0.31146,0.0,0.17542,0.51559,511.0,1.0,0.73358,0.26642,0.0,1.00246,0,0,0,506,241.25771,7.42544,27.98891
82,1000,346220.0,2881.5,0.74517,1000,656.55184,0.59336,0.0,0.14906,0.25275,494.0,1.0,0.48152,0.51848,0.0,0.99517,0,0,0,494,172.25881,1.37581,40.0058
83,1000,351883.66667,5663.66667,0.72409,1000,389.56048,0.31452,0.0,0.17224,0.51324,504.0,1.0,0.73392,0.26608,0.0,1.0,0,0,0,507,249.85414,7.30676,26.02601
84,1000,354757.66667,2874.0,0.69452,1000,642.89176,0.59786,0.0,0.13894,0.2632,494.0,1.0,0.48017,0.51983,0.0,1.0,0,0,0,494,158.99717,1.30284,37.99752
85,1000,360394.83333,5637.16667,0.71748,1000,373.84923,0.30082,0.0,0.17011,0.52906,510.0,1.0,0.73249,0.26751,0.0,1.0,0,0,1,507,231.38711,7.85696,25.01905
86,1000,363291.83333,2897.0,0.71404,1000,674.06104,0.59713,0.0,0.17219,0.23068,496.0,1.0,0.48153,0.51847,0.0,1.0,0,0,4,498,173.56354,1.24947,33.05806
87,1000,369019.5,5727.66667,0.72167,1000,353.37797,0.30572,0.0,0.14437,0.5499,506.0,1.0,0.73707,0.26293,0.0,1.0,0,0,2,504,237.95211,7.95134,26.99464
