episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,976.50065,976.50065,4.89528,291,95.98574,0.33207,0.0,0.09254,0.57538,199.0,0.85868,0.49411,0.36457,0.14132,1.0,0,69,0,65,160.88879,4.69106,142.70533
3,1000,3093.66787,2117.16722,6.36271,427,127.98282,0.20985,0.0,0.1559,0.63425,315.0,0.97072,0.50736,0.46335,0.02928,1.0,0,31,227,335,821.12623,50.27151,139.94229
4,1000,4895.00179,1801.33392,17.93797,381,113.51873,0.23394,0.0,0.16232,0.60374,264.0,0.95115,0.4987,0.45244,0.04885,1.0,0,44,168,275,798.97158,35.55312,133.85792
5,1000,6753.50236,1858.50057,50.57692,390,96.51508,0.20275,0.0,0.13663,0.66062,281.0,0.9505,0.49637,0.45413,0.0495,1.0,0,46,174,289,783.92199,48.07118,116.21542
6,1000,8636.33625,1882.83389,67.42669,408,113.72255,0.21454,0.0,0.16136,0.6241,282.0,0.95645,0.505,0.45145,0.04355,1.0,0,41,172,278,767.05355,46.29786,129.30168
7,1000,10422.17016,1785.83391,5.96476,388,124.15706,0.22996,0.0,0.19968,0.57036,275.0,0.944,0.49883,0.44517,0.056,1.0,0,50,159,259,791.5826,36.30549,145.21154
8,1000,12361.67073,1939.50057,154.57395,390,112.54044,0.24434,0.0,0.14064,0.61502,291.0,0.95256,0.49884,0.45373,0.04743,1.0,0,46,200,298,822.93097,38.1264,133.86879
9,1000,14630.67123,2269.0005,52.54861,483,172.14098,0.25561,0.0,0.20256,0.54183,358.0,0.98325,0.51785,0.4654,0.01675,1.0,0,19,224,351,801.59141,30.27952,136.68137
10,1000,16620.17178,1989.50056,114.50241,415,125.84222,0.23805,0.0,0.16135,0.60059,302.0,0.96482,0.50892,0.45589,0.03518,1.0,0,35,198,299,817.52416,34.46496,145.63912
11,1000,18674.00566,2053.83387,23.87271,444,144.52926,0.25283,0.0,0.17563,0.57153,328.0,0.97371,0.51408,0.45963,0.02629,1.0,0,27,200,309,818.28873,32.39658,161.47332
12,1000,21282.5061,2608.50045,125.36456,537,154.56515,0.22091,0.0,0.14506,0.63404,383.0,0.98697,0.51466,0.4723,0.01303,1.0,0,17,272,425,827.09923,43.30853,122.29324
13,1000,23398.17328,2115.66718,156.92151,460,156.72509,0.22445,0.0,0.21703,0.55852,321.0,0.97542,0.51363,0.46179,0.02458,1.0,0,26,195,323,773.30458,36.49756,129.06877
14,1000,25485.34049,2087.1672,58.93254,438,127.92781,0.2207,0.0,0.16738,0.61192,325.0,0.96646,0.50747,0.459,0.03354,1.0,0,35,205,322,799.27397,43.59957,121.57712
15,1000,27536.84102,2051.50053,44.44013,446,130.70302,0.22621,0.0,0.15669,0.61709,322.0,0.96978,0.5106,0.45918,0.03022,1.0,0,31,191,312,796.88949,41.40365,127.49488
16,1000,30120.67479,2583.83377,144.32716,551,188.2473,0.23506,0.0,0.20803,0.55817,400.0,0.98916,0.52087,0.4683,0.01084,1.00125,0,14,263,400,799.14526,35.91812,136.64301
17,1000,32328.67529,2208.0005,101.68165,479,156.5992,0.23396,0.0,0.18519,0.57938,341.0,0.97917,0.51404,0.46513,0.02083,0.99853,0,23,208,343,822.84028,37.61106,135.13077
18,1000,34662.67576,2334.00047,43.65656,514,166.54364,0.24738,0.0,0.17219,0.58043,365.0,0.98629,0.51842,0.46787,0.01371,1.0,0,16,219,362,810.61473,33.4455,140.64467
19,1000,37051.84292,2389.16716,170.22388,494,159.17253,0.2184,0.0,0.20576,0.57584,372.0,0.98158,0.51447,0.46711,0.01842,1.0,0,22,253,375,832.63807,42.02811,132.44818
20,1000,39220.51009,2168.66717,181.82118,466,130.85409,0.22424,0.0,0.14865,0.62711,327.0,0.96957,0.50799,0.46157,0.03043,1.0,0,33,204,338,797.22909,43.91681,119.62068
