episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,650.83407,650.83407,0.92714,127,76.07308,0.43696,0.0,0.12662,0.43642,89.0,0.55749,0.32394,0.23355,0.44251,1.0,0,144,0,25,134.87821,2.51509,78.80244
3,1000,1427.50151,776.66744,0.88068,59,16.3913,0.1624,0.0,0.1594,0.6782,34.0,0.54421,0.27253,0.27167,0.45579,1.0,0,177,73,84,937.75558,80.40572,54.28856
4,1000,2144.50224,717.00073,0.86014,146,86.12324,0.49103,0.0,0.19784,0.31112,104.0,0.63459,0.34867,0.28591,0.36541,1.0,0,131,12,53,369.36407,3.76055,90.40961
5,1000,3177.83627,1033.33403,0.89719,195,99.61821,0.40785,0.0,0.20314,0.39034,113.0,0.77935,0.40968,0.36968,0.22065,1.00134,0,114,71,124,724.31012,12.8985,98.119
6,1000,4231.1703,1053.33403,0.90774,202,105.23738,0.46051,0.0,0.17978,0.35839,132.0,0.79683,0.41614,0.3807,0.20316,0.99869,0,107,70,137,684.38206,9.27782,91.01954
7,1000,5168.50435,937.33405,0.91962,179,92.09415,0.43543,0.0,0.2181,0.34647,115.0,0.74395,0.38762,0.35633,0.25605,1.0,0,120,52,114,588.3527,8.95761,85.22794
8,1000,6063.00507,894.50072,0.8505,170,82.4604,0.45387,0.0,0.16559,0.38054,113.0,0.72499,0.37731,0.34768,0.27501,1.0,0,123,50,105,639.60874,8.19877,80.33248
9,1000,6905.33915,842.33408,0.82136,138,51.21371,0.355,0.0,0.15529,0.48971,83.0,0.68421,0.35417,0.33004,0.31579,1.0,0,133,59,98,708.58955,17.4868,65.70408
10,1000,7745.17321,839.83407,0.7635,149,46.71773,0.34897,0.0,0.08691,0.56413,92.0,0.68089,0.35821,0.32268,0.31911,1.0,0,134,47,90,645.8109,18.78592,65.2757
11,1000,8578.50728,833.33407,0.91697,167,55.54989,0.36501,0.0,0.11261,0.52239,100.0,0.7096,0.376,0.3336,0.2904,1.0,0,121,43,88,619.53603,16.48313,79.60428
12,1000,9445.34134,866.83407,0.87644,160,61.54912,0.38638,0.0,0.13253,0.48109,93.0,0.71852,0.37589,0.34263,0.28148,1.0,0,122,53,98,666.65791,18.36565,82.14082
13,1000,10307.84208,862.50073,0.86345,149,58.90657,0.40723,0.0,0.09923,0.49354,95.0,0.70087,0.36812,0.33275,0.29913,1.0,0,129,55,95,688.99579,14.81511,83.92818
14,1000,10979.67618,671.8341,0.84954,95,27.52632,0.28352,0.0,0.15839,0.55809,59.0,0.52964,0.27661,0.25304,0.47035,1.0,0,158,38,57,846.59332,27.96005,83.13563
15,1000,11927.1769,947.50072,0.91465,173,87.24922,0.42728,0.0,0.19639,0.37633,111.0,0.75514,0.39842,0.35673,0.24485,1.0,0,116,65,109,775.26475,12.03496,93.76962
16,1000,12818.8443,891.6674,0.85288,154,53.56284,0.37179,0.0,0.1156,0.51261,97.0,0.70617,0.36075,0.34542,0.29383,1.0,0,131,58,112,675.23991,16.16692,67.18126
17,1000,13720.01168,901.16738,0.88052,181,77.66038,0.39601,0.0,0.14535,0.45864,114.0,0.74034,0.39301,0.34733,0.25966,1.0,0,117,46,99,602.48981,14.12707,81.94102
18,1000,14800.67903,1080.66735,0.93697,229,115.40384,0.41334,0.0,0.22141,0.36524,138.0,0.82233,0.43183,0.3905,0.17767,1.0,0,96,68,138,618.13117,10.91958,89.92576
19,1000,15744.01309,943.33405,0.87109,176,77.60927,0.42454,0.0,0.14251,0.43295,114.0,0.75194,0.39576,0.35618,0.24806,1.0,0,117,63,111,699.39892,12.94238,92.33158
20,1000,16736.5138,992.50071,0.91582,185,79.00491,0.38856,0.0,0.16544,0.446,116.0,0.76826,0.4005,0.36776,0.23174,1.0,0,115,65,124,659.84941,15.1731,86.03375
21,1000,17398.18123,661.66744,0.82773,87,37.48717,0.31819,0.0,0.26434,0.41747,53.0,0.52242,0.27456,0.24786,0.47758,1.0,0,158,38,53,771.16767,15.44132,90.76963
22,1000,18340.34862,942.16739,0.91127,165,94.59723,0.45473,0.0,0.25268,0.29259,112.0,0.74527,0.39183,0.35344,0.25473,1.0,0,120,66,111,741.28563,8.04756,91.28907
23,1000,19375.84933,1035.5007,0.90849,210,86.36879,0.43672,0.0,0.10996,0.45332,145.0,0.80879,0.4225,0.38629,0.19121,1.0,0,99,69,135,659.90137,12.95957,85.95462
24,1000,20458.18335,1082.33402,0.93591,228,93.65662,0.39472,0.0,0.16338,0.45172,132.0,0.81521,0.42809,0.38713,0.18479,1.00982,0,100,67,138,616.79812,13.66003,91.0705
25,1000,21607.01736,1148.83401,0.91299,242,121.07733,0.46171,0.0,0.14212,0.38691,154.0,0.84158,0.4403,0.40128,0.15842,0.99075,0,91,75,155,632.48995,10.57691,87.06167
