episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,1504.66726,1504.66726,17.59933,370,122.7468,0.24705,0.0,0.1454,0.60755,264.0,0.93753,0.51285,0.42468,0.06247,1.0,0,47,88,183,580.31964,31.74845,108.39664
3,1000,4484.16793,2979.50067,70.36722,270,51.67501,0.10099,0.0,0.15476,0.74425,199.0,0.95435,0.72915,0.22521,0.04565,1.0,0,68,171,236,871.09002,113.06113,62.89275
4,1000,5999.50187,1515.33394,72.02136,339,107.39682,0.26774,0.0,0.139,0.59326,246.0,0.92213,0.49384,0.42829,0.07787,1.0,0,59,114,200,699.21786,26.62811,114.52598
5,1000,8874.00254,2874.50067,78.48753,249,52.94214,0.10902,0.0,0.17556,0.71542,183.0,0.94225,0.71578,0.22647,0.05775,1.0,0,83,172,236,846.48796,94.54265,56.93174
6,1000,10172.83651,1298.83396,92.19058,312,113.3664,0.24855,0.0,0.21509,0.53636,212.0,0.89837,0.48954,0.40883,0.10163,1.0,0,66,76,149,647.19807,25.84155,136.80015
7,1000,13504.83716,3332.00065,73.40816,279,56.00898,0.09903,0.0,0.17779,0.72318,225.0,0.95678,0.72629,0.23049,0.04322,1.0,0,72,210,283,857.59331,115.79354,59.052
8,1000,14918.83778,1414.00062,67.29694,321,103.13304,0.25777,0.0,0.16593,0.57629,227.0,0.90099,0.48444,0.41655,0.09901,1.0,0,70,102,177,714.83576,28.68886,116.53397
9,1000,18627.67172,3708.83395,72.05119,336,70.26368,0.10852,0.0,0.17392,0.71756,257.0,0.9698,0.739,0.2308,0.0302,1.0,0,56,221,304,859.3558,99.71446,61.05304
10,1000,21763.17234,3135.50061,73.43155,335,62.60498,0.11558,0.0,0.14502,0.7394,241.0,0.96364,0.74231,0.22134,0.03636,1.0,0,57,139,226,800.19099,94.91679,74.60039
11,1000,23576.50623,1813.33389,101.68219,420,133.76374,0.23759,0.0,0.17256,0.59052,302.0,0.96691,0.51746,0.44945,0.03309,1.00067,0,30,150,249,780.58842,37.32169,143.21021
12,1000,27224.67352,3648.16729,101.5981,310,71.3442,0.09074,0.0,0.18526,0.72366,236.0,0.96382,0.73302,0.2308,0.03618,0.99967,0,66,230,306,849.19653,137.48733,67.76824
13,1000,28895.50745,1670.83393,84.65829,350,122.14462,0.26455,0.0,0.17139,0.56406,270.0,0.92938,0.49426,0.43511,0.07062,1.0,0,59,150,231,779.51102,28.78648,103.51088
14,1000,31942.5081,3047.00065,50.91103,290,55.27464,0.11027,0.0,0.15226,0.73747,197.0,0.95537,0.72859,0.22678,0.04463,1.0,0,68,161,246,807.71278,89.08102,55.81155
