episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,967.83399,967.83399,4.27121,286,116.32729,0.345,0.0,0.16447,0.49052,197.0,0.85535,0.49165,0.3637,0.14465,1.0,0,70,0,66,211.97426,5.21705,135.78276
3,1000,2797.00125,1829.16726,10.04874,370,111.3683,0.20808,0.0,0.17636,0.61556,264.0,0.94861,0.49431,0.45431,0.05139,1.0,0,47,185,287,777.88499,42.57166,129.96681
4,1000,4493.50185,1696.50061,10.77815,345,97.62533,0.23202,0.0,0.13424,0.63374,255.0,0.93162,0.49072,0.44091,0.06838,1.0,0,58,163,248,797.22401,41.25025,134.38317
5,1000,6678.3357,2184.83385,10.6491,462,140.62505,0.22916,0.0,0.17734,0.59349,322.0,0.9762,0.51072,0.46548,0.0238,1.0,0,26,215,345,783.68622,35.61506,121.43699
6,1000,8766.0029,2087.66719,13.73435,447,140.66776,0.24835,0.0,0.16296,0.58868,329.0,0.9703,0.51094,0.45936,0.0297,1.0,0,31,200,315,773.15343,33.8443,133.04896
7,1000,10987.5034,2221.50051,15.99871,468,133.05286,0.21251,0.0,0.17115,0.61634,332.0,0.97209,0.50979,0.4623,0.02791,1.0,0,31,220,345,787.74799,41.49524,126.54218
8,1000,12997.1706,2009.6672,24.42012,443,134.06104,0.2161,0.0,0.18505,0.59885,307.0,0.96915,0.50589,0.46326,0.03085,1.0,0,31,177,317,742.27997,40.67872,108.45219
9,1000,15000.83781,2003.66721,24.74859,432,139.28343,0.22478,0.0,0.20201,0.57322,317.0,0.97305,0.51489,0.45816,0.02695,1.0,0,27,194,297,791.23861,40.75392,132.76306
10,1000,17094.005,2093.16718,66.82902,458,153.23786,0.24083,0.0,0.19691,0.56226,325.0,0.96751,0.51079,0.45672,0.03249,1.0,0,34,193,312,773.00849,32.44727,150.35206
11,1000,19139.00554,2045.00055,74.6453,426,128.68754,0.22832,0.0,0.16777,0.60392,308.0,0.96968,0.50611,0.46357,0.03032,1.0,0,31,202,324,800.16186,39.87838,129.21519
12,1000,21310.67271,2171.66717,54.78579,471,146.07992,0.24201,0.0,0.1648,0.5932,338.0,0.97606,0.5142,0.46186,0.02394,1.0,0,26,202,331,760.27671,33.19632,137.83341
13,1000,23687.50653,2376.83382,51.82302,496,136.2175,0.23266,0.0,0.13387,0.63347,363.0,0.98065,0.51364,0.46701,0.01935,1.0,0,23,242,375,786.54476,38.95586,124.49549
14,1000,26078.84034,2391.33381,58.37409,495,163.70614,0.24376,0.0,0.18389,0.57236,368.0,0.97407,0.51157,0.4625,0.02593,1.0,0,31,245,371,834.92678,34.43533,118.77753
15,1000,28427.00747,2348.16713,51.93586,526,175.76853,0.26179,0.0,0.17353,0.56467,374.0,0.98722,0.52133,0.4659,0.01278,1.0,0,15,212,358,783.15095,28.7597,136.78384
16,1000,30779.50795,2352.50048,55.05492,508,151.29622,0.22291,0.0,0.17185,0.60523,362.0,0.98555,0.51753,0.46801,0.01445,1.0,0,17,232,367,785.74592,41.93009,136.58055
17,1000,33231.34173,2451.83378,56.19954,545,162.56538,0.22529,0.0,0.16964,0.60507,387.0,0.98776,0.51832,0.46944,0.01224,1.0,0,15,222,386,742.49118,38.08533,129.7056
18,1000,35556.17553,2324.8338,55.65483,515,155.16986,0.24576,0.0,0.1471,0.60714,362.0,0.98624,0.51868,0.46756,0.01376,1.0,0,16,214,360,763.13759,33.36102,136.31814
19,1000,37927.84267,2371.66714,52.81379,511,149.59902,0.23575,0.0,0.15284,0.61142,364.0,0.98398,0.51511,0.46887,0.01602,1.0,0,19,230,375,789.28848,38.383,124.59378
20,1000,40343.17645,2415.33378,53.31676,544,160.23076,0.25194,0.0,0.13829,0.60977,391.0,0.98924,0.52098,0.46826,0.01076,1.0,0,13,218,371,744.3528,31.99318,141.13022
21,1000,42913.51022,2570.33377,54.09325,554,154.87127,0.24207,0.0,0.12732,0.6306,398.0,0.99144,0.52068,0.47076,0.00856,1.0,0,11,255,404,812.58497,38.38928,139.82748
22,1000,45369.34401,2455.83379,55.99369,538,157.96168,0.23089,0.0,0.15799,0.61111,376.0,0.99104,0.51748,0.47357,0.00896,1.0,0,11,233,396,769.87139,35.87294,115.6314
23,1000,47713.67781,2344.3338,50.20143,518,166.34912,0.23682,0.0,0.1843,0.57889,364.0,0.9855,0.51969,0.4658,0.0145,1.0,0,17,219,358,796.10786,38.57251,133.18985
24,1000,49998.17828,2284.50047,56.38346,521,168.80479,0.25261,0.0,0.16904,0.57835,364.0,0.98774,0.51981,0.46794,0.01226,1.0,0,14,195,354,746.85001,29.59178,139.32952
25,1000,52591.6787,2593.50043,51.10455,566,180.72452,0.25466,0.0,0.16519,0.58015,405.0,0.9892,0.51957,0.46964,0.0108,1.0,0,14,249,408,808.19896,31.06431,134.0709
26,1000,54944.51252,2352.83382,59.30503,495,167.07703,0.24464,0.0,0.19363,0.56359,352.0,0.9847,0.51675,0.46795,0.0153,1.00187,0,18,239,368,798.22802,32.5318,131.15541
27,1000,57485.01297,2540.50044,59.39322,549,161.94311,0.2395,0.0,0.14755,0.61139,413.0,0.98977,0.52057,0.4692,0.01023,0.99845,0,13,251,397,794.99703,37.68248,132.08176
28,1000,60042.0134,2557.00044,54.64702,553,161.78044,0.236,0.0,0.14712,0.6167,404.0,0.99061,0.52014,0.47047,0.00939,0.99982,0,12,247,403,820.26793,39.18604,126.41487
29,1000,62503.84716,2461.83376,52.20691,559,162.55381,0.21816,0.0,0.16643,0.61541,387.0,0.987,0.52028,0.46673,0.013,1.0,0,16,216,378,783.70485,44.14511,140.69044
30,1000,65090.18093,2586.33377,52.15805,558,176.1118,0.23572,0.0,0.18098,0.5833,388.0,0.99227,0.5194,0.47287,0.00773,1.0,0,10,250,416,812.48438,36.37723,116.78668
31,1000,67628.68135,2538.50042,51.50928,564,186.24362,0.24838,0.0,0.17765,0.57397,408.0,0.98582,0.52098,0.46484,0.01418,1.0,0,18,232,385,838.39165,34.97409,140.93817
32,1000,70276.3484,2647.66705,57.07578,602,186.8619,0.23262,0.0,0.17173,0.59565,407.0,0.99094,0.51995,0.47098,0.00906,1.0,0,12,229,418,781.56881,36.3482,133.93138
33,1000,72770.68217,2494.33377,54.68827,556,190.37931,0.25,0.0,0.19482,0.55517,398.0,0.98958,0.52051,0.46906,0.01042,1.0,0,13,226,389,779.81457,32.18353,136.8301
