episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,956.00955,956.00955,2.27592,227,196.45903,0.79128,0.0,0.15415,0.05457,106.0,0.73099,0.3879,0.34309,0.26901,1.0,0,98,0,101,258.35093,0.32802,35.90181
3,1000,2019.49024,1063.48069,9.47253,290,256.96795,0.8503,0.0,0.10556,0.04414,129.0,0.84377,0.44508,0.39869,0.15623,1.0,0,79,0,134,250.76127,0.24631,48.87126
4,1000,2947.2145,927.72426,7.96366,175,149.3531,0.72229,0.0,0.22673,0.05098,105.0,0.62141,0.31529,0.30613,0.37859,1.0,0,114,10,104,374.25557,0.50506,28.66381
5,1000,3904.22623,957.01173,8.0476,214,190.94411,0.73796,0.0,0.20856,0.05347,95.0,0.69017,0.36833,0.32184,0.30983,1.0,0,97,0,94,280.10298,0.34576,47.75123
6,1000,4751.72605,847.49982,8.3834,135,120.19088,0.75605,0.0,0.16723,0.07672,79.0,0.52035,0.26549,0.25487,0.47965,1.0,0,129,1,80,333.83713,0.53882,27.79719
7,1000,5524.02223,772.29618,7.60586,124,90.34434,0.48676,0.0,0.31536,0.19788,53.0,0.50887,0.27192,0.23696,0.49113,1.0,0,136,5,54,397.31653,2.91866,45.1876
8,1000,6244.3243,720.30207,7.90847,144,115.66792,0.6838,0.0,0.18707,0.12913,80.0,0.63793,0.32972,0.3082,0.36207,1.0,0,123,0,78,311.38029,1.1617,35.68677
9,1000,7023.08929,778.76499,7.3858,169,149.55355,0.77111,0.0,0.18948,0.03941,77.0,0.68634,0.36275,0.32359,0.31366,1.0,0,115,6,79,367.10159,0.31315,49.01813
10,1000,7951.27227,928.18298,7.7301,231,213.30391,0.86991,0.0,0.10698,0.02311,125.0,0.78774,0.4085,0.37924,0.21226,1.0,0,91,0,121,325.80308,0.17107,39.68591
11,1000,8807.5593,856.28703,7.32453,172,151.25534,0.65322,0.0,0.28064,0.06614,84.0,0.63238,0.32991,0.30247,0.36762,1.0,0,110,0,87,309.15282,0.59729,37.46151
