episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,4411.3995,4411.3995,0.49406,1010,865.94902,0.76206,0.0,0.10756,0.13038,494.0,0.69808,0.35533,0.34275,0.30192,1.0,0,0,9,493,238.10558,0.77064,36.31013
3,1000,8984.88786,4573.48837,0.44699,1000,915.55081,0.74606,0.0,0.23115,0.02279,498.0,0.67002,0.34073,0.32929,0.32998,1.0,0,0,7,499,336.01319,0.19299,45.96519
4,1000,13426.40464,4441.51678,0.5476,1000,893.44798,0.77567,0.0,0.16873,0.0556,513.0,0.69353,0.35198,0.34155,0.30647,1.0,0,0,6,511,316.55987,0.42131,33.84228
5,1000,17843.68676,4417.28212,0.43393,1000,871.86856,0.78577,0.0,0.14851,0.06572,495.0,0.69164,0.35184,0.3398,0.30836,1.0,0,0,5,496,274.75851,0.41835,43.04993
6,1000,22043.01095,4199.32419,0.43669,1000,887.61056,0.80707,0.0,0.14413,0.0488,510.0,0.73298,0.37268,0.3603,0.26702,1.0,0,0,5,508,291.03024,0.33259,34.40577
7,1000,27037.67334,4994.66239,0.47536,1000,869.01988,0.70921,0.0,0.2187,0.0721,504.0,0.622,0.31867,0.30332,0.378,1.0,0,0,12,503,302.38478,0.55734,38.67473
8,1000,32998.54408,5960.87074,0.61118,1000,787.86503,0.58461,0.0,0.16466,0.25073,502.0,0.52722,0.27121,0.256,0.47278,1.0,0,0,21,505,275.97145,2.18045,46.81061
9,1000,37412.43309,4413.88901,0.45975,1000,864.25897,0.80468,0.0,0.10404,0.09128,507.0,0.69663,0.35475,0.34188,0.30337,1.0,0,0,1,508,291.37098,0.60027,35.36069
10,1000,41746.31612,4333.88302,0.44966,1000,873.66979,0.76701,0.0,0.17802,0.05497,506.0,0.71352,0.36418,0.34934,0.28648,1.0,0,0,9,505,270.20383,0.37296,34.40559
11,1000,46021.89541,4275.5793,0.46609,1000,892.65344,0.78259,0.0,0.17337,0.04404,495.0,0.71842,0.36759,0.35083,0.28158,1.0,0,0,4,496,292.54944,0.31034,45.71566
