episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,1056.51055,1056.51055,0.55987,288,234.6283,0.82553,0.0,0.07749,0.09697,122.0,0.83198,0.44486,0.38712,0.16802,1.0,0,83,0,121,189.67389,0.44161,45.91013
3,1000,2166.28226,1109.77172,0.47113,301,263.8417,0.83666,0.0,0.10808,0.05527,152.0,0.85348,0.44529,0.40819,0.14652,1.0,0,69,0,152,273.51406,0.35975,45.61129
4,1000,3221.31081,1055.02855,0.46599,221,201.62196,0.76691,0.0,0.21082,0.02227,116.0,0.65654,0.3428,0.31374,0.34346,1.0,0,110,0,110,355.67639,0.18958,47.50787
5,1000,4043.66982,822.35901,0.42395,185,174.12179,0.8386,0.0,0.15905,0.00235,90.0,0.70691,0.36886,0.33805,0.29309,1.0,0,108,0,93,324.31377,0.0146,48.09467
6,1000,4953.49314,909.82333,0.44721,219,200.91647,0.7313,0.0,0.25268,0.01601,113.0,0.76297,0.39477,0.3682,0.23703,1.0,0,94,0,116,321.36693,0.15699,36.6304
7,1000,5780.87949,827.38635,0.43172,160,133.57996,0.73894,0.0,0.21194,0.09395,76.0,0.6025,0.31726,0.28524,0.3975,1.04483,0,119,0,76,344.08162,0.70212,42.25685
8,1000,6711.70428,930.82479,0.45456,237,219.11626,0.85093,0.0,0.08919,0.02003,120.0,0.79589,0.41451,0.38138,0.20411,0.96016,0,90,0,118,304.08403,0.13199,44.15968
9,1000,7665.18504,953.48076,0.44184,235,214.18249,0.77105,0.0,0.20732,0.02162,114.0,0.77471,0.40553,0.36917,0.22529,1.0,0,94,1,117,252.30702,0.14298,44.67299
10,1000,8515.86728,850.68224,0.59421,145,130.5487,0.6268,0.0,0.34523,0.02797,77.0,0.54975,0.28409,0.26567,0.45024,1.0,0,127,6,76,407.59637,0.33992,43.07541
11,1000,9283.96667,768.09939,0.44159,140,131.17624,0.64113,0.0,0.3545,0.00437,65.0,0.56308,0.29619,0.26689,0.43692,1.0,0,134,0,65,444.41513,0.05059,52.46827
12,1000,10061.09186,777.12519,0.39898,150,139.42406,0.77139,0.0,0.21976,0.00886,83.0,0.61359,0.31634,0.29725,0.38641,1.0,0,125,0,81,400.34971,0.07515,41.39814
13,1000,10932.69974,871.60788,0.40852,183,152.38236,0.8126,0.0,0.08572,0.10168,95.0,0.67997,0.35184,0.32813,0.32003,1.0,0,107,6,98,362.55506,0.79607,33.38779
14,1000,11761.56292,828.86318,0.37172,129,98.53911,0.50329,0.0,0.30557,0.19114,61.0,0.49304,0.2614,0.23164,0.50695,1.0,0,130,2,61,308.24441,2.15694,41.50058
15,1000,12770.96594,1009.40302,0.41827,218,199.36971,0.83918,0.0,0.13248,0.02835,112.0,0.67565,0.35169,0.32395,0.32435,1.0,0,109,2,109,325.08006,0.18292,42.09731
16,1000,13535.767,764.80106,0.38432,146,119.2643,0.53733,0.0,0.36321,0.09945,69.0,0.60364,0.31599,0.28766,0.39636,1.0,0,126,3,71,399.83164,1.58218,48.3309
17,1000,14378.62134,842.85434,0.3733,141,111.19036,0.6107,0.0,0.22155,0.16775,74.0,0.53113,0.27486,0.25627,0.46887,1.0,0,133,0,75,296.78578,1.53365,39.74152
18,1000,15301.73165,923.11031,0.4861,237,208.1045,0.83317,0.0,0.11035,0.05648,116.0,0.81067,0.4261,0.38457,0.18933,1.0,0,85,3,115,294.93629,0.37711,49.51992
19,1000,16174.47474,872.74309,0.44159,196,175.54529,0.85546,0.0,0.1131,0.03144,103.0,0.71079,0.37048,0.34031,0.28921,1.0,0,113,0,101,323.48838,0.20891,44.04876
20,1000,17009.45158,834.97684,0.37145,124,81.75665,0.62925,0.0,0.23527,0.24593,70.0,0.47746,0.24152,0.23593,0.52254,1.11045,0,139,0,73,294.65201,2.18222,22.38133
21,1000,17915.24682,905.79525,0.43114,190,162.32643,0.64273,0.0,0.18122,0.07424,89.0,0.66461,0.35328,0.31133,0.33539,0.89819,0,108,6,87,341.39623,0.69092,42.93148
22,1000,18784.83094,869.58412,0.46046,195,162.49143,0.80231,0.0,0.1007,0.09699,105.0,0.70877,0.37183,0.33694,0.29123,1.0,0,109,0,98,308.30814,0.67854,41.87237
23,1000,19820.75289,1035.92194,0.46447,286,266.55972,0.89852,0.0,0.09096,0.01052,135.0,0.8593,0.44807,0.41123,0.1407,1.0,0,71,0,140,283.60603,0.06351,47.9256
24,1000,20884.04327,1063.29038,0.4603,288,265.52896,0.93401,0.0,0.0466,0.01939,151.0,0.8585,0.44751,0.41099,0.1415,1.0,0,69,0,149,295.39313,0.1167,38.3025
25,1000,21936.8773,1052.83404,0.43266,274,237.89622,0.8727,0.0,0.06199,0.06531,139.0,0.8265,0.43138,0.39512,0.1735,1.0,0,81,0,142,210.44152,0.29801,28.47418
26,1000,22922.44289,985.56559,0.42575,239,206.47565,0.79606,0.0,0.11872,0.08522,113.0,0.75574,0.39656,0.35918,0.24426,1.0,0,87,0,115,244.11521,0.49947,37.115
27,1000,23862.57135,940.12846,0.41247,231,202.14603,0.86061,0.0,0.07684,0.06255,115.0,0.76231,0.40065,0.36165,0.23769,1.0,0,92,0,109,318.47347,0.40069,49.71355
28,1000,25026.77629,1164.20494,0.41711,206,171.88336,0.60873,0.0,0.20534,0.18594,103.0,0.55932,0.29133,0.26799,0.44068,1.0,0,101,0,106,310.61281,1.7615,43.60632
29,1000,25804.72168,777.94539,0.3784,139,110.72707,0.70831,0.0,0.17951,0.11218,76.0,0.59323,0.30529,0.28794,0.40677,1.0,0,125,5,80,306.74239,0.86252,28.27522
30,1000,26609.8325,805.11083,0.36006,107,59.67575,0.47626,0.0,0.186,0.33774,54.0,0.42272,0.2215,0.20121,0.57728,1.0,0,142,4,53,438.92464,5.63434,30.97843
31,1000,27574.40767,964.57517,0.38399,124,70.67542,0.526,0.0,0.19287,0.29671,64.0,0.41331,0.21426,0.19905,0.58669,1.01558,0,134,4,65,390.7197,3.57742,28.11424
32,1000,28492.08457,917.6769,0.54756,222,192.58212,0.80131,0.0,0.11599,0.06633,106.0,0.75626,0.39774,0.35851,0.24374,0.98363,0,92,1,106,298.16324,0.46679,39.034
