episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,536.33411,536.33411,1.65191,71,38.67633,0.45938,0.0,0.08762,0.453,42.0,0.37725,0.21131,0.16594,0.62275,1.0,0,167,0,18,176.32751,3.80747,48.36675
3,1000,999.33489,463.00079,1.52511,33,5.89406,0.18178,0.0,0.09259,0.72563,16.0,0.21382,0.10799,0.10583,0.78618,1.0,0,182,0,16,467.19825,42.24779,50.96459
4,1000,1620.33566,621.00077,1.03434,57,31.84362,0.39746,0.0,0.23189,0.37065,38.0,0.43317,0.22544,0.20773,0.56683,1.0,0,176,33,43,908.47535,16.60019,50.27267
5,1000,2136.50311,516.16745,1.16699,44,18.19354,0.3674,0.0,0.1992,0.43341,25.0,0.30255,0.15337,0.14918,0.69745,1.0,0,180,12,26,798.09879,18.04086,50.10333
6,1000,2688.50389,552.00078,1.11753,63,24.8273,0.26827,0.0,0.32181,0.40992,29.0,0.37681,0.19022,0.18659,0.62319,1.0,0,172,15,36,758.30546,26.54625,45.0826
7,1000,3232.00466,543.50078,1.21234,58,25.35955,0.34522,0.0,0.23525,0.41953,31.0,0.35971,0.18859,0.17111,0.64029,1.0,0,174,15,30,861.57183,19.54386,47.49823
8,1000,3725.67212,493.66745,1.2013,36,16.73129,0.38891,0.0,0.24299,0.36811,25.0,0.25861,0.13504,0.12356,0.74139,1.0,0,183,9,20,856.9212,16.31918,49.06934
9,1000,4347.33955,621.66743,1.18561,83,28.38854,0.45635,0.0,0.0477,0.49595,47.0,0.48204,0.25201,0.23003,0.51796,1.0,0,161,22,47,798.20749,18.71898,50.90748
10,1000,4933.84031,586.50077,1.04944,70,27.54629,0.46863,0.0,0.09858,0.4328,41.0,0.42029,0.21739,0.2029,0.57971,1.0,0,170,16,40,637.8856,11.2652,49.92073
11,1000,5487.17442,553.33411,1.23442,61,34.86698,0.41203,0.0,0.36935,0.21862,30.0,0.37831,0.19578,0.18253,0.62169,1.0,0,172,16,34,701.32082,6.23079,48.96854
12,1000,5975.50855,488.33412,1.32902,34,12.05118,0.37469,0.0,0.24692,0.37838,23.0,0.23822,0.11945,0.11877,0.76177,1.0,0,186,13,20,880.46802,16.78323,47.12693
13,1000,6534.34266,558.83411,1.25893,61,24.94778,0.41431,0.0,0.21255,0.37314,31.0,0.38085,0.19833,0.18252,0.61915,1.0,0,173,20,33,888.06416,12.34194,49.90399
14,1000,7068.0101,533.66744,2.77987,57,21.4516,0.46154,0.0,0.07478,0.46367,38.0,0.35165,0.18114,0.17052,0.64834,1.0,0,173,11,30,710.32825,11.88892,50.97066
15,1000,7718.3442,650.33409,1.21114,88,38.04534,0.40297,0.0,0.13819,0.45884,51.0,0.51102,0.26653,0.24449,0.48898,1.0,0,159,26,53,694.05041,16.542,50.94295
16,1000,8244.84498,526.50078,4.87389,52,13.61012,0.37375,0.0,0.06625,0.56001,26.0,0.32384,0.16619,0.15764,0.67616,1.0,0,178,13,28,729.45617,23.41715,50.03152
17,1000,8739.6791,494.83412,1.70646,36,15.63776,0.34744,0.0,0.36229,0.29028,19.0,0.26036,0.13304,0.12732,0.73964,1.0,0,183,14,22,880.00992,14.78513,47.15865
18,1000,9353.34653,613.66743,1.36628,79,30.50441,0.4993,0.0,0.04536,0.45533,45.0,0.47203,0.24715,0.22488,0.52797,1.0,0,162,23,45,812.8806,12.625,49.78189
19,1000,9881.51398,528.16744,1.50925,55,23.90282,0.51023,0.0,0.05611,0.43367,35.0,0.3449,0.17829,0.16661,0.6551,1.0,0,173,9,29,611.94454,9.23289,50.94354
20,1000,10421.18143,539.66745,1.42897,52,15.76655,0.3895,0.0,0.13689,0.47361,20.0,0.33292,0.16986,0.16306,0.66708,1.0,0,180,19,30,854.26544,13.79719,49.04208
21,1000,10954.51554,533.33411,1.24749,51,19.33421,0.45979,0.0,0.07782,0.46239,33.0,0.33625,0.175,0.16125,0.66375,1.0,0,177,15,28,844.19917,13.56964,50.95297
22,1000,11498.51632,544.00078,1.19715,59,18.93224,0.38666,0.0,0.05468,0.55866,38.0,0.375,0.19301,0.18199,0.625,1.0,0,170,14,33,725.31643,22.37228,50.97992
23,1000,12049.18376,550.66745,1.32967,61,27.04819,0.44316,0.0,0.17058,0.38626,33.0,0.37893,0.1937,0.18523,0.62106,1.0,0,171,17,35,799.81231,11.68785,48.08486
