episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,885.16735,885.16735,2.37477,238,80.40125,0.27367,0.0,0.13552,0.59081,177.0,0.78761,0.46225,0.32536,0.21239,1.0,0,94,0,50,176.92231,6.94726,127.24447
3,1000,3202.16808,2317.00073,1.35838,149,40.34173,0.09315,0.0,0.18569,0.7231,124.0,0.89728,0.6776,0.21968,0.10272,1.00194,0,119,166,195,981.12315,151.28512,72.23682
4,1000,4451.16873,1249.00065,2.00938,283,74.59641,0.22666,0.0,0.13491,0.63483,195.0,0.8783,0.47238,0.40592,0.1217,0.9964,0,76,83,152,646.62488,33.00786,119.82726
5,1000,6000.00269,1548.83396,2.30161,322,91.32169,0.23939,0.0,0.1494,0.61121,224.0,0.91994,0.48477,0.43517,0.08006,1.0,0,62,142,221,753.75369,34.94982,131.31003
6,1000,8230.50342,2230.50073,1.13852,165,29.58411,0.09135,0.0,0.14227,0.76638,130.0,0.89688,0.67586,0.22103,0.10312,1.0,0,115,145,191,831.21464,110.72163,55.80432
7,1000,9278.67076,1048.16734,1.89612,254,82.24069,0.22978,0.0,0.20639,0.56382,164.0,0.83781,0.46192,0.37589,0.16219,1.0,0,85,46,103,558.93011,31.80335,135.50962
8,1000,11907.17146,2628.5007,1.2329,205,36.42407,0.09809,0.0,0.15214,0.74977,163.0,0.92315,0.69717,0.22598,0.07685,1.0,0,101,168,227,848.60888,117.26315,54.2325
9,1000,13154.17208,1247.00062,2.05884,320,105.38987,0.29937,0.0,0.12775,0.57288,219.0,0.89735,0.49318,0.40417,0.10265,1.0,0,64,55,135,531.48758,16.27106,147.74955
10,1000,14593.50608,1439.334,2.03079,264,74.83763,0.1836,0.0,0.20498,0.61142,175.0,0.89023,0.46086,0.42937,0.10977,1.0,0,79,149,218,793.5788,47.6028,114.4854
11,1000,16669.67347,2076.16739,1.47437,174,32.56793,0.10333,0.0,0.16567,0.73101,138.0,0.88826,0.67392,0.21434,0.11174,1.0,0,116,118,164,839.78482,105.69839,67.88381
12,1000,18043.34077,1373.6673,2.35003,318,102.30305,0.24556,0.0,0.18476,0.56969,224.0,0.91701,0.4926,0.42441,0.08299,1.0,0,57,102,174,695.04443,30.88979,128.66214
13,1000,20402.34149,2359.00071,1.51927,175,37.22496,0.08425,0.0,0.20472,0.71103,134.0,0.90335,0.68249,0.22086,0.09665,1.0,0,114,151,198,870.94406,130.81229,57.00656
14,1000,21449.50882,1047.16734,2.06142,253,91.80703,0.2832,0.0,0.18348,0.53332,185.0,0.84912,0.47191,0.37721,0.15088,1.0,0,79,48,98,593.24835,20.09319,154.67224
15,1000,23137.34278,1687.83395,2.59699,330,77.77964,0.19549,0.0,0.12358,0.68093,242.0,0.93364,0.48632,0.44732,0.06636,1.0,0,56,170,261,780.39005,52.65018,128.4899
16,1000,25803.84348,2666.5007,2.12039,217,43.20604,0.08797,0.0,0.16832,0.74371,159.0,0.931,0.70598,0.22501,0.069,1.0,0,92,169,223,836.67437,136.42357,60.63269
17,1000,26806.51083,1002.66735,2.61643,245,69.45457,0.26114,0.0,0.12787,0.61099,170.0,0.83843,0.46044,0.37799,0.16157,1.0,0,81,45,101,553.23238,24.35687,134.90841
18,1000,29430.6782,2624.16737,2.01641,192,37.99263,0.08807,0.0,0.15763,0.75431,147.0,0.91616,0.69133,0.22483,0.08384,1.0,0,110,183,225,877.89681,130.29607,52.28843
19,1000,30694.8455,1264.16729,3.16606,322,115.59227,0.2575,0.0,0.20376,0.53874,226.0,0.9114,0.50165,0.40976,0.0886,1.0,0,56,62,139,620.09276,25.97508,150.81861
20,1000,32276.67947,1581.83398,3.38812,304,86.01475,0.20955,0.0,0.177,0.61344,217.0,0.91782,0.47782,0.44,0.08218,1.0,0,65,161,242,800.97837,45.32279,121.93021
21,1000,34496.6802,2220.00072,1.48098,178,34.67543,0.08883,0.0,0.18499,0.72618,135.0,0.9045,0.68694,0.21757,0.0955,1.0,0,106,133,178,845.90484,121.65913,70.59798
22,1000,35864.68084,1368.00065,3.02526,299,77.1531,0.24389,0.0,0.10722,0.64889,214.0,0.90058,0.48246,0.41813,0.09942,1.0,0,68,109,176,706.8229,34.90812,115.08243
23,1000,38981.34816,3116.66732,1.74897,280,58.14929,0.1024,0.0,0.16888,0.72872,202.0,0.9538,0.72567,0.22813,0.0462,1.0,0,72,178,257,813.09384,105.18913,55.76182
24,1000,40336.51545,1355.16729,2.81875,321,111.69487,0.24515,0.0,0.19781,0.55704,218.0,0.91588,0.49379,0.42209,0.08412,1.0,0,57,82,170,629.95659,26.16288,117.00111
25,1000,41869.84941,1533.33396,3.0796,326,80.32682,0.22028,0.0,0.11142,0.6683,236.0,0.92174,0.48478,0.43696,0.07826,1.0,0,60,132,222,710.55812,39.67021,120.69827
26,1000,44263.85011,2394.0007,1.5522,201,31.72369,0.09282,0.0,0.13534,0.77184,138.0,0.91312,0.69131,0.2218,0.08688,1.0,0,104,140,199,818.97335,130.01713,55.39427
27,1000,45296.35078,1032.50067,2.29909,253,79.85993,0.2681,0.0,0.15099,0.58091,181.0,0.8431,0.46731,0.37579,0.1569,1.0,0,81,45,98,566.4047,20.98944,148.22079
28,1000,47938.8515,2642.50072,1.65012,186,38.13493,0.08138,0.0,0.17893,0.73969,145.0,0.91902,0.69158,0.22744,0.08098,1.0,0,107,188,235,884.62125,151.0746,46.078
29,1000,49063.01882,1124.16732,2.71826,283,105.72841,0.27167,0.0,0.20354,0.52479,185.0,0.87546,0.48851,0.38695,0.12454,1.0,0,70,42,114,509.59167,18.96342,137.38468
30,1000,50655.18612,1592.1673,3.15427,318,89.51834,0.21322,0.0,0.16483,0.62195,240.0,0.92086,0.48309,0.43777,0.07914,1.0,0,63,158,234,788.162,39.9006,132.64293
31,1000,53221.02015,2565.83404,1.82244,208,38.33168,0.08814,0.0,0.14597,0.76589,149.0,0.92439,0.69795,0.22644,0.07561,1.0,0,97,161,220,837.58858,142.6106,54.56756
32,1000,54251.35416,1030.334,2.49474,253,82.87933,0.26943,0.0,0.16272,0.56784,177.0,0.84083,0.46425,0.37658,0.15917,1.0,0,82,41,100,530.29927,21.20708,141.32822
33,1000,56723.85488,2472.50072,1.73154,175,40.37508,0.08015,0.0,0.19058,0.72927,137.0,0.91102,0.68655,0.22447,0.08898,1.0,0,110,169,215,866.89769,142.37351,52.55579
34,1000,57776.68887,1052.834,3.74128,270,87.92553,0.30048,0.0,0.12406,0.57547,198.0,0.87082,0.4852,0.38563,0.12918,1.0,0,68,41,99,517.09977,17.80749,160.27472
35,1000,59305.68953,1529.00065,3.07292,287,84.49256,0.2005,0.0,0.17823,0.62127,209.0,0.91367,0.47744,0.43623,0.08633,1.0,0,66,158,229,785.85593,41.671,140.33572
36,1000,61989.19023,2683.50071,1.77275,209,39.92529,0.09139,0.0,0.16119,0.74742,154.0,0.92771,0.69965,0.22806,0.07229,1.0,0,97,178,236,816.52763,124.36525,45.80577
37,1000,62959.52424,970.33401,2.38703,250,71.25945,0.24765,0.0,0.13438,0.61797,166.0,0.83511,0.46719,0.36791,0.16489,1.0,0,80,27,84,478.92897,25.09282,149.26334
38,1000,65602.02494,2642.5007,1.97524,200,47.8922,0.10427,0.0,0.18131,0.71442,163.0,0.92356,0.69726,0.2263,0.07644,1.0,0,101,173,229,835.95075,101.78632,61.27568
39,1000,66666.69228,1064.66733,2.61885,257,87.76421,0.25939,0.0,0.18452,0.5561,169.0,0.84596,0.4665,0.37946,0.15404,1.0,0,82,47,105,567.83779,20.74159,149.19465
40,1000,68150.19293,1483.50066,3.187,288,69.68849,0.20783,0.0,0.13736,0.65481,197.0,0.90428,0.4668,0.43748,0.09572,1.0,0,71,146,232,762.81407,41.27797,103.38461
41,1000,70393.69364,2243.5007,1.65723,200,34.61715,0.10355,0.0,0.16696,0.72949,145.0,0.90372,0.68977,0.21395,0.09628,1.0,0,108,123,170,828.79317,103.7007,72.75402
42,1000,71682.86095,1289.16731,2.74779,303,97.74432,0.23858,0.0,0.19093,0.57048,202.0,0.89761,0.48416,0.41345,0.10239,1.0,0,66,82,157,640.21892,30.14534,134.71743
43,1000,74164.36166,2481.50071,1.9215,188,37.96191,0.08996,0.0,0.17974,0.7303,150.0,0.91296,0.68809,0.22486,0.08704,1.0,0,108,162,216,859.13365,124.91919,45.62722
