episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,906.50068,906.50068,2.47283,263,79.26844,0.26682,0.0,0.13016,0.60301,177.0,0.83894,0.48263,0.35632,0.16106,1.0,0,73,0,60,174.09226,9.69127,124.08678
3,1000,2851.83457,1945.3339,3.66562,395,128.55408,0.22318,0.0,0.18853,0.58829,295.0,0.95374,0.50034,0.45339,0.04626,1.0,0,45,197,296,792.32312,40.72198,138.97542
4,1000,4650.83517,1799.00059,3.70386,366,107.00782,0.2124,0.0,0.17852,0.60908,250.0,0.94441,0.49194,0.45247,0.05559,1.0,0,50,173,283,806.66419,43.33428,116.82028
5,1000,6370.6691,1719.83393,3.71584,362,112.88911,0.23091,0.0,0.17528,0.59381,258.0,0.95116,0.49763,0.45353,0.04884,1.0,0,42,158,264,771.87028,36.60115,105.41082
6,1000,8143.83634,1773.16724,3.80809,391,118.55333,0.25996,0.0,0.1419,0.59814,275.0,0.94924,0.50146,0.44779,0.05076,1.0,0,45,155,257,749.92812,27.82436,122.98817
7,1000,10009.50355,1865.66721,3.63616,427,128.43989,0.23494,0.0,0.16791,0.59715,295.0,0.96677,0.51009,0.45667,0.03323,1.0,0,31,150,280,734.84845,35.26806,132.88127
8,1000,12011.33742,2001.83387,3.8217,442,133.18173,0.21436,0.0,0.17855,0.60709,314.0,0.97302,0.51245,0.46058,0.02698,1.0,0,27,178,305,780.8249,44.79209,140.58899
9,1000,13820.50467,1809.16725,3.66601,381,119.60362,0.2174,0.0,0.19841,0.58419,260.0,0.95246,0.49977,0.45269,0.04754,1.0,0,43,168,275,804.75708,40.5505,134.7392
10,1000,15601.50525,1781.00058,3.72342,382,117.97392,0.22714,0.0,0.18064,0.59222,274.0,0.94834,0.49972,0.44862,0.05166,1.0,0,46,160,264,775.90752,37.84747,141.34799
11,1000,17592.83913,1991.33388,3.80452,428,135.8593,0.24253,0.0,0.17283,0.58464,312.0,0.96987,0.51138,0.45849,0.03013,1.0,0,30,189,301,788.05989,34.77495,150.62291
12,1000,19576.33968,1983.50055,3.90995,419,156.1183,0.24605,0.0,0.229,0.52495,277.0,0.96068,0.50542,0.45526,0.03932,1.0,0,39,193,301,824.8092,29.48879,151.4158
13,1000,21923.00681,2346.66713,3.81044,529,176.57201,0.24751,0.0,0.19015,0.56645,377.0,0.99148,0.52273,0.46875,0.00852,1.00411,0,10,212,363,801.06401,32.46479,161.13532
14,1000,24065.84067,2142.83386,4.09805,452,145.21286,0.21387,0.0,0.19627,0.58536,309.0,0.97387,0.50673,0.46714,0.02613,0.9955,0,28,208,346,802.36587,39.34302,127.24915
15,1000,26212.50783,2146.66716,4.93835,487,155.39867,0.25511,0.0,0.16433,0.58056,340.0,0.97857,0.5132,0.46537,0.02143,1.0,0,23,179,337,747.66134,30.92729,115.8177
16,1000,28358.84165,2146.33382,3.85017,497,166.62381,0.23832,0.0,0.19807,0.56361,334.0,0.97764,0.51638,0.46125,0.02236,1.0,0,24,174,323,775.87996,32.25338,135.57573
17,1000,30891.34208,2532.50043,4.28538,555,180.15155,0.24595,0.0,0.17943,0.57462,406.0,0.98973,0.52024,0.4695,0.01027,1.0,0,13,241,395,811.18188,34.64851,139.82137
18,1000,33147.84256,2256.50048,4.00667,501,160.58254,0.25186,0.0,0.16909,0.57905,362.0,0.98316,0.51739,0.46577,0.01684,1.0,0,19,207,347,824.49269,34.39829,149.29803
19,1000,35595.34302,2447.50046,4.76704,531,148.01049,0.23214,0.0,0.13179,0.63607,388.0,0.98856,0.51992,0.46864,0.01144,1.0,0,14,238,383,835.07968,42.20651,147.44065
20,1000,38113.01014,2517.66711,4.59413,540,157.37511,0.23384,0.0,0.14902,0.61714,390.0,0.9857,0.519,0.4667,0.0143,1.0,0,18,247,391,835.55756,40.54133,149.2717
21,1000,40556.01061,2443.00047,4.10194,518,163.47076,0.2407,0.0,0.17791,0.58139,364.0,0.9869,0.51576,0.47114,0.0131,1.0,0,16,245,391,823.23415,35.54817,128.57662
22,1000,43111.17771,2555.1671,4.24993,548,182.92815,0.23807,0.0,0.19266,0.56946,391.0,0.98669,0.51823,0.46846,0.01331,1.00019,0,17,248,401,825.25472,34.63707,122.98161
23,1000,45192.67825,2081.50054,4.11686,428,156.43811,0.23721,0.0,0.22302,0.53954,330.0,0.96925,0.51045,0.4588,0.03075,0.99977,0,32,216,315,854.56746,38.04859,132.39542
24,1000,47345.01209,2152.33384,3.985,463,136.25162,0.2369,0.0,0.15426,0.60884,331.0,0.96376,0.50565,0.45811,0.03624,1.0,0,39,203,330,803.01735,36.75514,127.96477
25,1000,49643.01258,2298.00049,4.06114,490,154.92124,0.22439,0.0,0.19333,0.58228,344.0,0.98085,0.51567,0.46519,0.01915,1.0,0,22,224,357,837.17088,39.1756,126.46261
26,1000,52066.84638,2423.8338,4.05373,520,185.88324,0.23885,0.0,0.21341,0.54775,377.0,0.98267,0.51606,0.46662,0.01733,1.0,0,21,237,377,843.4784,35.26226,126.5993
27,1000,54344.18017,2277.33379,5.0907,524,178.30198,0.27016,0.0,0.17178,0.55806,373.0,0.98156,0.51742,0.46414,0.01844,1.0,0,21,189,346,806.2855,29.00724,144.77659
