episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2,1000,964.33399,964.33399,6.24377,285,88.6718,0.29883,0.0,0.10962,0.59154,196.0,0.8569,0.49084,0.36606,0.1431,1.0,0,69,0,68,148.34912,6.06338,132.69308
3,1000,2885.50124,1921.16725,7.36937,377,118.03333,0.22692,0.0,0.16924,0.60384,274.0,0.95315,0.49666,0.45649,0.04685,1.0,0,45,205,302,829.01724,42.4751,130.21112
4,1000,4703.83516,1818.33392,6.30411,382,127.52315,0.23932,0.0,0.20114,0.55953,277.0,0.956,0.50229,0.45371,0.044,1.0,0,40,179,274,775.75865,29.92527,130.29921
5,1000,6835.00236,2131.16719,7.10736,453,143.91419,0.24279,0.0,0.17173,0.58549,329.0,0.97654,0.51341,0.46313,0.02346,1.0,0,25,211,328,829.05694,37.23872,136.40846
6,1000,8535.00297,1700.00062,6.31834,346,95.6741,0.23053,0.0,0.14122,0.62826,250.0,0.94118,0.49118,0.45,0.05882,1.0,0,50,168,262,787.07877,35.8963,116.77399
7,1000,10622.33685,2087.33387,5.88578,428,105.34125,0.22272,0.0,0.10619,0.67109,324.0,0.96551,0.50942,0.45608,0.03449,1.0,0,36,216,313,841.00087,49.36244,129.33248
8,1000,12865.83734,2243.5005,7.07119,477,131.72993,0.23882,0.0,0.12935,0.63183,360.0,0.97236,0.51371,0.45866,0.02764,1.0,0,31,224,334,823.41519,41.50898,152.13038
9,1000,15060.33787,2194.50052,12.39822,463,143.22966,0.22857,0.0,0.17656,0.59487,331.0,0.97904,0.51378,0.46525,0.02096,1.0,0,23,222,343,794.83685,39.06387,145.28107
10,1000,17228.17171,2167.83385,5.88657,461,138.49815,0.21218,0.0,0.17982,0.60799,333.0,0.9714,0.51011,0.46129,0.0286,1.0,0,31,211,334,783.81939,43.37761,142.92162
11,1000,19461.00554,2232.83382,7.4172,486,124.95273,0.23981,0.0,0.09647,0.66373,347.0,0.97582,0.51317,0.46264,0.02418,1.0,0,27,208,343,787.87421,41.17199,147.09727
12,1000,21653.3394,2192.33386,6.07451,443,137.91118,0.23422,0.0,0.17746,0.58832,327.0,0.96716,0.50783,0.45933,0.03284,1.0,0,36,234,338,832.58317,37.60471,141.87269
13,1000,24160.00652,2506.66712,7.12793,528,149.86061,0.231,0.0,0.14478,0.62422,388.0,0.98564,0.51729,0.46835,0.01436,1.0,0,18,254,395,806.0961,39.80225,131.44409
14,1000,26598.007,2438.00048,6.93188,502,160.85961,0.24269,0.0,0.17914,0.57817,389.0,0.97949,0.51477,0.46473,0.02051,1.0,0,25,259,376,852.10955,36.15835,136.42973
15,1000,28820.34085,2222.33385,6.12799,457,140.8545,0.2356,0.0,0.17138,0.59302,337.0,0.9748,0.51447,0.46033,0.0252,1.0,0,28,236,335,883.64499,40.88313,153.23858
16,1000,31366.17466,2545.83381,7.94613,515,156.39527,0.22918,0.0,0.17088,0.59995,392.0,0.98822,0.51686,0.47136,0.01178,1.0,0,15,281,409,850.32156,42.08457,128.09099
17,1000,33607.17519,2241.00052,7.94021,455,113.63823,0.21808,0.0,0.12202,0.66326,347.0,0.97501,0.51316,0.46185,0.02499,1.00336,0,28,244,343,855.38012,49.06367,133.40693
18,1000,35633.8424,2026.66722,7.03992,426,129.98643,0.21977,0.0,0.18449,0.59203,313.0,0.97039,0.51151,0.45888,0.02961,0.99628,0,30,203,306,838.39889,45.63332,144.75605
19,1000,37889.67624,2255.83384,9.07027,463,136.84527,0.21274,0.0,0.17553,0.6137,347.0,0.9734,0.51238,0.46103,0.0266,1.00197,0,30,235,344,852.16449,51.38792,152.34809
20,1000,40159.67678,2270.00053,6.13591,445,138.27423,0.2121,0.0,0.19458,0.59137,349.0,0.97445,0.51101,0.46344,0.02555,0.99804,0,29,259,355,851.02586,45.69886,139.92131
